ORG_KSSS|year|month|day|time_segment|unique_cheques
133812|2025|11|8|other|180.0
133812|2025|11|9|08_20|625.0
133812|2025|11|9|other|150.0
133812|2025|11|10|08_20|658.0
133812|2025|11|10|other|144.0
133812|2025|11|11|08_20|597.0
133812|2025|11|11|other|156.0
133812|2025|11|12|08_20|587.0
133812|2025|11|12|other|150.0
133812|2025|11|13|08_20|627.0
133812|2025|11|13|other|158.0
133812|2025|11|14|08_20|637.0
133812|2025|11|14|other|171.0
133812|2025|11|15|08_20|643.0
133812|2025|11|15|other|155.0
133812|2025|11|16|08_20|624.0
133812|2025|11|16|other|152.0
133812|2025|11|17|08_20|609.0
133812|2025|11|17|other|166.0
133812|2025|11|18|08_20|556.0
133812|2025|11|18|other|159.0
133812|2025|11|19|08_20|639.0
133812|2025|11|19|other|189.0
133812|2025|11|20|08_20|627.0
133812|2025|11|20|other|170.0
133812|2025|11|21|08_20|697.0
133812|2025|11|21|other|196.0
133812|2025|11|22|08_20|653.0
133812|2025|11|22|other|161.0
133812|2025|11|23|08_20|577.0
133812|2025|11|23|other|132.0
133812|2025|11|24|08_20|564.0
133812|2025|11|24|other|143.0
133812|2025|11|25|08_20|558.0
133812|2025|11|25|other|128.0
133812|2025|11|26|08_20|577.0
133812|2025|11|26|other|153.0
133812|2025|11|27|08_20|508.0
133812|2025|11|27|other|142.0
133812|2025|11|28|08_20|647.0
133812|2025|11|28|other|130.0
133812|2025|11|29|08_20|628.0
133812|2025|11|29|other|164.0
133812|2025|11|30|08_20|607.0
133812|2025|11|30|other|130.0
133813|2025|11|1|08_20|76.0
133813|2025|11|1|other|90.0
133813|2025|11|2|08_20|423.0
133813|2025|11|2|other|126.0
133813|2025|11|3|08_20|302.0
133813|2025|11|3|other|79.0
133813|2025|11|4|08_20|384.0
133813|2025|11|4|other|103.0
133813|2025|11|5|08_20|290.0
133813|2025|11|5|other|64.0
133813|2025|11|6|08_20|322.0
133813|2025|11|6|other|91.0
133813|2025|11|7|08_20|332.0
133813|2025|11|7|other|95.0
133813|2025|11|8|08_20|314.0
133813|2025|11|8|other|97.0
133813|2025|11|9|08_20|240.0
133813|2025|11|9|other|68.0
133813|2025|11|10|08_20|282.0
133813|2025|11|10|other|92.0
133813|2025|11|11|08_20|291.0
133813|2025|11|11|other|61.0
133813|2025|11|12|08_20|79.0
133813|2025|11|12|other|37.0
133813|2025|11|13|08_20|147.0
133813|2025|11|13|other|46.0
133813|2025|11|14|08_20|308.0
133813|2025|11|14|other|69.0
133813|2025|11|15|08_20|300.0
133813|2025|11|15|other|62.0
133813|2025|11|16|08_20|257.0
133813|2025|11|16|other|54.0
133813|2025|11|17|08_20|243.0
133813|2025|11|17|other|73.0
133813|2025|11|18|08_20|257.0
133813|2025|11|18|other|58.0
133813|2025|11|19|08_20|255.0
133813|2025|11|19|other|57.0
133813|2025|11|20|08_20|245.0
133813|2025|11|20|other|67.0
133813|2025|11|21|08_20|97.0
133813|2025|11|21|other|69.0
133813|2025|11|22|08_20|297.0
133813|2025|11|22|other|83.0
133813|2025|11|23|08_20|266.0
133813|2025|11|23|other|68.0
133813|2025|11|24|08_20|223.0
133813|2025|11|24|other|52.0
133813|2025|11|25|08_20|253.0
133813|2025|11|25|other|36.0
133813|2025|11|26|08_20|245.0
133813|2025|11|26|other|74.0
133813|2025|11|27|08_20|246.0
133813|2025|11|27|other|45.0
133813|2025|11|28|08_20|275.0
133813|2025|11|28|other|90.0
133813|2025|11|29|08_20|260.0
133813|2025|11|29|other|64.0
133813|2025|11|30|08_20|225.0
133813|2025|11|30|other|55.0
134001|2025|11|1|08_20|329.0
134001|2025|11|1|other|126.0
134001|2025|11|2|08_20|335.0
134001|2025|11|2|other|135.0
134001|2025|11|3|08_20|261.0
134001|2025|11|3|other|105.0
134001|2025|11|4|08_20|311.0
134001|2025|11|4|other|122.0
134001|2025|11|5|08_20|243.0
134001|2025|11|5|other|143.0
134001|2025|11|6|08_20|227.0
134001|2025|11|6|other|104.0
134001|2025|11|7|08_20|241.0
134001|2025|11|7|other|158.0
134001|2025|11|8|08_20|270.0
134001|2025|11|8|other|100.0
134001|2025|11|9|08_20|279.0
134001|2025|11|9|other|132.0
134001|2025|11|10|08_20|241.0
134001|2025|11|10|other|118.0
134001|2025|11|11|08_20|175.0
134001|2025|11|11|other|110.0
134001|2025|11|12|08_20|259.0
134001|2025|11|12|other|124.0
134001|2025|11|13|08_20|173.0
134001|2025|11|13|other|89.0
134001|2025|11|14|08_20|274.0
134001|2025|11|14|other|85.0
134001|2025|11|15|08_20|251.0
134001|2025|11|15|other|96.0
134001|2025|11|16|08_20|281.0
134001|2025|11|16|other|104.0
134001|2025|11|17|08_20|222.0
134001|2025|11|17|other|91.0
134001|2025|11|18|08_20|205.0
134001|2025|11|18|other|113.0
134001|2025|11|19|08_20|210.0
134001|2025|11|19|other|108.0
134001|2025|11|20|08_20|261.0
134001|2025|11|20|other|81.0
134001|2025|11|21|08_20|218.0
134001|2025|11|21|other|113.0
134001|2025|11|22|08_20|261.0
134001|2025|11|22|other|98.0
134001|2025|11|23|08_20|251.0
134001|2025|11|23|other|94.0
134001|2025|11|24|08_20|209.0
134001|2025|11|24|other|70.0
134001|2025|11|25|08_20|233.0
134001|2025|11|25|other|111.0
134001|2025|11|26|08_20|192.0
134001|2025|11|26|other|101.0
134001|2025|11|27|08_20|223.0
134001|2025|11|27|other|119.0
134001|2025|11|28|08_20|186.0
134001|2025|11|28|other|103.0
134001|2025|11|29|08_20|260.0
134001|2025|11|29|other|96.0
134001|2025|11|30|08_20|268.0
134001|2025|11|30|other|91.0
134002|2025|11|1|08_20|872.0
134002|2025|11|1|other|267.0
134002|2025|11|2|08_20|699.0
134002|2025|11|2|other|225.0
134002|2025|11|3|08_20|820.0
134002|2025|11|3|other|191.0
134002|2025|11|4|08_20|821.0
134002|2025|11|4|other|176.0
134002|2025|11|5|08_20|785.0
134002|2025|11|5|other|197.0
134002|2025|11|6|08_20|674.0
134002|2025|11|6|other|248.0
134002|2025|11|7|08_20|713.0
134002|2025|11|7|other|190.0
134002|2025|11|8|08_20|728.0
134002|2025|11|8|other|154.0
134002|2025|11|9|08_20|646.0
134002|2025|11|9|other|154.0
134002|2025|11|10|08_20|641.0
134002|2025|11|10|other|183.0
134002|2025|11|11|08_20|581.0
134002|2025|11|11|other|224.0
134002|2025|11|12|08_20|659.0
134002|2025|11|12|other|204.0
134002|2025|11|13|08_20|639.0
134002|2025|11|13|other|156.0
134002|2025|11|14|08_20|803.0
134002|2025|11|14|other|179.0
134002|2025|11|15|08_20|588.0
134002|2025|11|15|other|123.0
134002|2025|11|16|08_20|719.0
134002|2025|11|16|other|147.0
134002|2025|11|17|08_20|620.0
134002|2025|11|17|other|182.0
134002|2025|11|18|08_20|566.0
134002|2025|11|18|other|185.0
134002|2025|11|19|08_20|627.0
134002|2025|11|19|other|184.0
134002|2025|11|20|08_20|621.0
134002|2025|11|20|other|220.0
134002|2025|11|21|08_20|738.0
134002|2025|11|21|other|209.0
134002|2025|11|22|08_20|662.0
134002|2025|11|22|other|139.0
134002|2025|11|23|08_20|606.0
134002|2025|11|23|other|146.0
134002|2025|11|24|08_20|626.0
134002|2025|11|24|other|162.0
134002|2025|11|25|08_20|631.0
134002|2025|11|25|other|195.0
134002|2025|11|26|08_20|679.0
134002|2025|11|26|other|198.0
134002|2025|11|27|08_20|669.0
134002|2025|11|27|other|191.0
134002|2025|11|28|08_20|683.0
134002|2025|11|28|other|213.0
134002|2025|11|29|08_20|622.0
134002|2025|11|29|other|163.0
134002|2025|11|30|08_20|549.0
134002|2025|11|30|other|128.0
134003|2025|11|1|08_20|489.0
134003|2025|11|1|other|146.0
134003|2025|11|2|08_20|421.0
134003|2025|11|2|other|140.0
134003|2025|11|3|08_20|329.0
134003|2025|11|3|other|112.0
134003|2025|11|4|08_20|360.0
134003|2025|11|4|other|110.0
134003|2025|11|5|08_20|383.0
134003|2025|11|5|other|117.0
134003|2025|11|6|08_20|403.0
134003|2025|11|6|other|114.0
134003|2025|11|7|08_20|446.0
134003|2025|11|7|other|154.0
134003|2025|11|8|08_20|419.0
134003|2025|11|8|other|148.0
134003|2025|11|9|08_20|421.0
134003|2025|11|9|other|120.0
134003|2025|11|10|08_20|412.0
134003|2025|11|10|other|142.0
134003|2025|11|11|08_20|336.0
134003|2025|11|11|other|169.0
134003|2025|11|12|08_20|384.0
134003|2025|11|12|other|98.0
134003|2025|11|13|08_20|319.0
134003|2025|11|13|other|116.0
134003|2025|11|14|08_20|411.0
134003|2025|11|14|other|51.0
134003|2025|11|15|08_20|510.0
134003|2025|11|15|other|144.0
134003|2025|11|16|08_20|400.0
134003|2025|11|16|other|112.0
134003|2025|11|17|08_20|378.0
134003|2025|11|17|other|98.0
134003|2025|11|18|08_20|469.0
134003|2025|11|18|other|128.0
134003|2025|11|19|08_20|399.0
134003|2025|11|19|other|140.0
134003|2025|11|20|08_20|467.0
134003|2025|11|20|other|144.0
134003|2025|11|21|08_20|444.0
134003|2025|11|21|other|99.0
134003|2025|11|22|08_20|404.0
134003|2025|11|22|other|111.0
134003|2025|11|23|08_20|322.0
134003|2025|11|23|other|112.0
134003|2025|11|24|08_20|403.0
134003|2025|11|24|other|96.0
134003|2025|11|25|08_20|394.0
134003|2025|11|25|other|108.0
134003|2025|11|26|08_20|456.0
134003|2025|11|26|other|134.0
134003|2025|11|27|08_20|491.0
134003|2025|11|27|other|150.0
134003|2025|11|28|08_20|516.0
134003|2025|11|28|other|127.0
134003|2025|11|29|08_20|259.0
134003|2025|11|29|other|101.0
134003|2025|11|30|08_20|394.0
134003|2025|11|30|other|105.0
134004|2025|11|1|08_20|672.0
134004|2025|11|1|other|191.0
134004|2025|11|2|08_20|545.0
134004|2025|11|2|other|189.0
134004|2025|11|3|08_20|501.0
134004|2025|11|3|other|181.0
134004|2025|11|4|08_20|626.0
134004|2025|11|4|other|150.0
134004|2025|11|5|08_20|564.0
134004|2025|11|5|other|153.0
134004|2025|11|6|08_20|600.0
134004|2025|11|6|other|159.0
134004|2025|11|7|08_20|558.0
134004|2025|11|7|other|174.0
134004|2025|11|8|08_20|426.0
134004|2025|11|8|other|137.0
134004|2025|11|9|08_20|561.0
134004|2025|11|9|other|139.0
134004|2025|11|10|08_20|566.0
134004|2025|11|10|other|147.0
134004|2025|11|11|08_20|637.0
134004|2025|11|11|other|171.0
134004|2025|11|12|08_20|657.0
134004|2025|11|12|other|180.0
134004|2025|11|13|08_20|641.0
134004|2025|11|13|other|154.0
134004|2025|11|14|08_20|729.0
134004|2025|11|14|other|175.0
134004|2025|11|15|08_20|467.0
134004|2025|11|15|other|135.0
134004|2025|11|16|08_20|645.0
134004|2025|11|16|other|118.0
134004|2025|11|17|08_20|637.0
134004|2025|11|17|other|182.0
134004|2025|11|18|08_20|583.0
134004|2025|11|18|other|143.0
134004|2025|11|19|08_20|586.0
134004|2025|11|19|other|137.0
134004|2025|11|20|08_20|562.0
134004|2025|11|20|other|157.0
134004|2025|11|21|08_20|678.0
134004|2025|11|21|other|200.0
134004|2025|11|22|08_20|429.0
134004|2025|11|22|other|142.0
134004|2025|11|23|08_20|533.0
134004|2025|11|23|other|118.0
134004|2025|11|24|08_20|531.0
134004|2025|11|24|other|146.0
134004|2025|11|25|08_20|652.0
134004|2025|11|25|other|153.0
134004|2025|11|26|08_20|570.0
134004|2025|11|26|other|166.0
134004|2025|11|27|08_20|582.0
134004|2025|11|27|other|149.0
134004|2025|11|28|08_20|611.0
134004|2025|11|28|other|185.0
134004|2025|11|29|08_20|469.0
134004|2025|11|29|other|163.0
134004|2025|11|30|08_20|559.0
134004|2025|11|30|other|136.0
134005|2025|11|1|08_20|507.0
134005|2025|11|1|other|212.0
134005|2025|11|2|08_20|550.0
134005|2025|11|2|other|153.0
134005|2025|11|3|08_20|510.0
134005|2025|11|3|other|179.0
134005|2025|11|4|08_20|635.0
134005|2025|11|4|other|168.0
134005|2025|11|5|08_20|451.0
134005|2025|11|5|other|194.0
134005|2025|11|6|08_20|475.0
134005|2025|11|6|other|187.0
134005|2025|11|7|08_20|443.0
134005|2025|11|7|other|200.0
134005|2025|11|8|08_20|392.0
134005|2025|11|8|other|138.0
134005|2025|11|9|08_20|421.0
134005|2025|11|9|other|139.0
134005|2025|11|10|08_20|437.0
134005|2025|11|10|other|182.0
134005|2025|11|11|08_20|487.0
134005|2025|11|11|other|208.0
134005|2025|11|12|08_20|486.0
134005|2025|11|12|other|167.0
134005|2025|11|13|08_20|416.0
134005|2025|11|13|other|181.0
134005|2025|11|14|08_20|535.0
134005|2025|11|14|other|211.0
134005|2025|11|15|08_20|417.0
134005|2025|11|15|other|154.0
134005|2025|11|16|08_20|530.0
134005|2025|11|16|other|186.0
134005|2025|11|17|08_20|463.0
134005|2025|11|17|other|193.0
134005|2025|11|18|08_20|460.0
134005|2025|11|18|other|169.0
134005|2025|11|19|08_20|479.0
134005|2025|11|19|other|203.0
134005|2025|11|20|08_20|464.0
134005|2025|11|20|other|167.0
134005|2025|11|21|08_20|451.0
134005|2025|11|21|other|205.0
134005|2025|11|22|08_20|345.0
134005|2025|11|22|other|123.0
134005|2025|11|23|08_20|477.0
134005|2025|11|23|other|154.0
134005|2025|11|24|08_20|427.0
134005|2025|11|24|other|187.0
134005|2025|11|25|08_20|412.0
134005|2025|11|25|other|165.0
134005|2025|11|26|08_20|401.0
134005|2025|11|26|other|171.0
134005|2025|11|27|08_20|405.0
134005|2025|11|27|other|174.0
134005|2025|11|28|08_20|405.0
134005|2025|11|28|other|171.0
134005|2025|11|29|08_20|412.0
134005|2025|11|29|other|172.0
134005|2025|11|30|08_20|419.0
134005|2025|11|30|other|128.0
134006|2025|11|1|08_20|335.0
134006|2025|11|1|other|72.0
134006|2025|11|2|08_20|231.0
134006|2025|11|2|other|62.0
134006|2025|11|3|08_20|195.0
134006|2025|11|3|other|53.0
134006|2025|11|4|08_20|250.0
134006|2025|11|4|other|42.0
134006|2025|11|5|08_20|205.0
134006|2025|11|5|other|50.0
134006|2025|11|6|08_20|224.0
134006|2025|11|6|other|46.0
134006|2025|11|7|08_20|232.0
134006|2025|11|7|other|95.0
134006|2025|11|8|08_20|167.0
134006|2025|11|8|other|39.0
134006|2025|11|9|08_20|183.0
134006|2025|11|9|other|38.0
134006|2025|11|10|08_20|172.0
134006|2025|11|10|other|52.0
134006|2025|11|11|08_20|106.0
134006|2025|11|11|other|77.0
134006|2025|11|12|08_20|223.0
134006|2025|11|12|other|52.0
134006|2025|11|13|08_20|219.0
134006|2025|11|13|other|56.0
134006|2025|11|14|08_20|242.0
134006|2025|11|14|other|53.0
134006|2025|11|15|08_20|162.0
134006|2025|11|15|other|47.0
134006|2025|11|16|08_20|148.0
134006|2025|11|16|other|27.0
134006|2025|11|17|08_20|158.0
134006|2025|11|17|other|58.0
134006|2025|11|18|08_20|161.0
134006|2025|11|18|other|45.0
134006|2025|11|19|08_20|209.0
134006|2025|11|19|other|54.0
134006|2025|11|20|08_20|162.0
134006|2025|11|20|other|41.0
134006|2025|11|21|08_20|232.0
134006|2025|11|21|other|39.0
134006|2025|11|22|08_20|155.0
134006|2025|11|22|other|43.0
134006|2025|11|23|08_20|180.0
134006|2025|11|23|other|46.0
134006|2025|11|24|08_20|188.0
134006|2025|11|24|other|46.0
134006|2025|11|25|08_20|211.0
134006|2025|11|25|other|57.0
134006|2025|11|26|08_20|177.0
134006|2025|11|26|other|50.0
134006|2025|11|27|08_20|179.0
134006|2025|11|27|other|44.0
134006|2025|11|28|08_20|201.0
134006|2025|11|28|other|73.0
134006|2025|11|29|08_20|139.0
134006|2025|11|29|other|41.0
134006|2025|11|30|08_20|169.0
134006|2025|11|30|other|55.0
134007|2025|11|1|08_20|601.0
134007|2025|11|1|other|153.0
134007|2025|11|2|08_20|499.0
134007|2025|11|2|other|143.0
134007|2025|11|3|08_20|555.0
134007|2025|11|3|other|163.0
134007|2025|11|4|08_20|538.0
134007|2025|11|4|other|114.0
134007|2025|11|5|08_20|600.0
134007|2025|11|5|other|143.0
134007|2025|11|6|08_20|551.0
134007|2025|11|6|other|124.0
134007|2025|11|7|08_20|613.0
134007|2025|11|7|other|145.0
134007|2025|11|8|08_20|504.0
134007|2025|11|8|other|96.0
134007|2025|11|9|08_20|477.0
134007|2025|11|9|other|118.0
134007|2025|11|10|08_20|619.0
134007|2025|11|10|other|128.0
134007|2025|11|11|08_20|443.0
134007|2025|11|11|other|144.0
134007|2025|11|12|08_20|698.0
134007|2025|11|12|other|94.0
134007|2025|11|13|08_20|626.0
134007|2025|11|13|other|140.0
134007|2025|11|14|08_20|659.0
134007|2025|11|14|other|139.0
134007|2025|11|15|08_20|517.0
134007|2025|11|15|other|167.0
134007|2025|11|16|08_20|612.0
134007|2025|11|16|other|110.0
134007|2025|11|17|08_20|627.0
134007|2025|11|17|other|114.0
134007|2025|11|18|08_20|531.0
134007|2025|11|18|other|124.0
134007|2025|11|19|08_20|628.0
134007|2025|11|19|other|113.0
134007|2025|11|20|08_20|604.0
134007|2025|11|20|other|141.0
134007|2025|11|21|08_20|623.0
134007|2025|11|21|other|119.0
134007|2025|11|22|08_20|439.0
134007|2025|11|22|other|153.0
134007|2025|11|23|08_20|477.0
134007|2025|11|23|other|117.0
134007|2025|11|24|08_20|560.0
134007|2025|11|24|other|101.0
134007|2025|11|25|08_20|555.0
134007|2025|11|25|other|127.0
134007|2025|11|26|08_20|525.0
134007|2025|11|26|other|148.0
134007|2025|11|27|08_20|592.0
134007|2025|11|27|other|85.0
134007|2025|11|28|08_20|519.0
134007|2025|11|28|other|141.0
134007|2025|11|29|08_20|480.0
134007|2025|11|29|other|128.0
134007|2025|11|30|08_20|439.0
134007|2025|11|30|other|130.0
134008|2025|11|1|08_20|317.0
134008|2025|11|1|other|86.0
134008|2025|11|2|08_20|291.0
134008|2025|11|2|other|93.0
134008|2025|11|3|08_20|295.0
134008|2025|11|3|other|83.0
134008|2025|11|4|08_20|289.0
134008|2025|11|4|other|56.0
134008|2025|11|5|08_20|300.0
134008|2025|11|5|other|69.0
134008|2025|11|6|08_20|364.0
134008|2025|11|6|other|76.0
134008|2025|11|7|08_20|306.0
134008|2025|11|7|other|73.0
134008|2025|11|8|08_20|246.0
134008|2025|11|8|other|56.0
134008|2025|11|9|08_20|260.0
134008|2025|11|9|other|49.0
134008|2025|11|10|08_20|365.0
134008|2025|11|10|other|65.0
134008|2025|11|11|08_20|311.0
134008|2025|11|11|other|71.0
134008|2025|11|12|08_20|399.0
134008|2025|11|12|other|75.0
134008|2025|11|13|08_20|335.0
134008|2025|11|13|other|68.0
134008|2025|11|14|08_20|341.0
134008|2025|11|14|other|67.0
134008|2025|11|15|08_20|271.0
134008|2025|11|15|other|71.0
134008|2025|11|16|08_20|244.0
134008|2025|11|16|other|49.0
134008|2025|11|17|08_20|345.0
134008|2025|11|17|other|86.0
134008|2025|11|18|08_20|323.0
134008|2025|11|18|other|70.0
134008|2025|11|19|08_20|333.0
134008|2025|11|19|other|76.0
134008|2025|11|20|08_20|301.0
134008|2025|11|20|other|82.0
134008|2025|11|21|08_20|349.0
134008|2025|11|21|other|96.0
134008|2025|11|22|08_20|223.0
134008|2025|11|22|other|77.0
134008|2025|11|23|08_20|253.0
134008|2025|11|23|other|53.0
134008|2025|11|24|08_20|274.0
134008|2025|11|24|other|75.0
134008|2025|11|25|08_20|303.0
134008|2025|11|25|other|52.0
134008|2025|11|26|08_20|305.0
134008|2025|11|26|other|64.0
134008|2025|11|27|08_20|322.0
134008|2025|11|27|other|84.0
134008|2025|11|28|08_20|332.0
134008|2025|11|28|other|79.0
134008|2025|11|29|08_20|226.0
134008|2025|11|29|other|69.0
134008|2025|11|30|08_20|235.0
134008|2025|11|30|other|44.0
134009|2025|11|1|08_20|564.0
134009|2025|11|1|other|164.0
134009|2025|11|2|08_20|434.0
134009|2025|11|2|other|137.0
134009|2025|11|3|08_20|426.0
134009|2025|11|3|other|117.0
134009|2025|11|4|08_20|461.0
134009|2025|11|4|other|101.0
134009|2025|11|5|08_20|414.0
134009|2025|11|5|other|123.0
134009|2025|11|6|08_20|418.0
134009|2025|11|6|other|112.0
134009|2025|11|7|08_20|470.0
134009|2025|11|7|other|112.0
134009|2025|11|8|08_20|354.0
134009|2025|11|8|other|99.0
134009|2025|11|9|08_20|370.0
134009|2025|11|9|other|114.0
134009|2025|11|10|08_20|411.0
134009|2025|11|10|other|125.0
134009|2025|11|11|08_20|326.0
134009|2025|11|11|other|121.0
134009|2025|11|12|08_20|494.0
134009|2025|11|12|other|104.0
134009|2025|11|13|08_20|432.0
134009|2025|11|13|other|120.0
134009|2025|11|14|08_20|435.0
134009|2025|11|14|other|116.0
134009|2025|11|15|08_20|336.0
134009|2025|11|15|other|110.0
134009|2025|11|16|08_20|432.0
134009|2025|11|16|other|109.0
134009|2025|11|17|08_20|466.0
134009|2025|11|17|other|148.0
134009|2025|11|18|08_20|362.0
134009|2025|11|18|other|103.0
134009|2025|11|19|08_20|423.0
134009|2025|11|19|other|109.0
134009|2025|11|20|08_20|438.0
134009|2025|11|20|other|111.0
134009|2025|11|21|08_20|455.0
134009|2025|11|21|other|102.0
134009|2025|11|22|08_20|355.0
134009|2025|11|22|other|119.0
134009|2025|11|23|08_20|377.0
134009|2025|11|23|other|115.0
134009|2025|11|24|08_20|377.0
134009|2025|11|24|other|87.0
134009|2025|11|25|08_20|410.0
134009|2025|11|25|other|112.0
134009|2025|11|26|08_20|399.0
134009|2025|11|26|other|105.0
134009|2025|11|27|08_20|389.0
134009|2025|11|27|other|64.0
134009|2025|11|28|08_20|408.0
134009|2025|11|28|other|119.0
134009|2025|11|29|08_20|362.0
134009|2025|11|29|other|106.0
134009|2025|11|30|08_20|410.0
134009|2025|11|30|other|119.0
134010|2025|11|1|08_20|707.0
134010|2025|11|1|other|64.0
134010|2025|11|2|08_20|616.0
134010|2025|11|2|other|45.0
134010|2025|11|3|08_20|522.0
134010|2025|11|3|other|36.0
134010|2025|11|4|08_20|523.0
134010|2025|11|4|other|21.0
134010|2025|11|5|08_20|586.0
134010|2025|11|5|other|57.0
134010|2025|11|6|08_20|624.0
134010|2025|11|6|other|60.0
134010|2025|11|7|08_20|649.0
134010|2025|11|7|other|54.0
134010|2025|11|8|08_20|587.0
134010|2025|11|8|other|33.0
134010|2025|11|9|08_20|588.0
134010|2025|11|9|other|26.0
134010|2025|11|10|08_20|527.0
134010|2025|11|10|other|56.0
134010|2025|11|11|08_20|627.0
134010|2025|11|11|other|65.0
134010|2025|11|12|08_20|686.0
134010|2025|11|12|other|58.0
134010|2025|11|13|08_20|545.0
134010|2025|11|13|other|58.0
134010|2025|11|14|08_20|726.0
134010|2025|11|14|other|65.0
134010|2025|11|15|08_20|639.0
134010|2025|11|15|other|42.0
134010|2025|11|16|08_20|599.0
134010|2025|11|16|other|34.0
134010|2025|11|17|08_20|593.0
134010|2025|11|17|other|51.0
134010|2025|11|18|08_20|607.0
134010|2025|11|18|other|59.0
134010|2025|11|19|08_20|787.0
134010|2025|11|19|other|46.0
134010|2025|11|20|08_20|712.0
134010|2025|11|20|other|61.0
134010|2025|11|21|08_20|742.0
134010|2025|11|21|other|62.0
134010|2025|11|22|08_20|597.0
134010|2025|11|22|other|35.0
134010|2025|11|23|08_20|562.0
134010|2025|11|23|other|24.0
134010|2025|11|24|08_20|543.0
134010|2025|11|24|other|38.0
134010|2025|11|25|08_20|624.0
134010|2025|11|25|other|47.0
134010|2025|11|26|08_20|569.0
134010|2025|11|26|other|50.0
134010|2025|11|27|08_20|610.0
134010|2025|11|27|other|54.0
134010|2025|11|28|08_20|672.0
134010|2025|11|28|other|52.0
134010|2025|11|29|08_20|586.0
134010|2025|11|29|other|24.0
134010|2025|11|30|08_20|545.0
134010|2025|11|30|other|33.0
134011|2025|11|1|08_20|706.0
134011|2025|11|1|other|251.0
134011|2025|11|2|08_20|636.0
134011|2025|11|2|other|208.0
134011|2025|11|3|08_20|522.0
134011|2025|11|3|other|180.0
134011|2025|11|4|08_20|460.0
134011|2025|11|4|other|141.0
134011|2025|11|5|08_20|390.0
134011|2025|11|5|other|205.0
134011|2025|11|6|08_20|390.0
134011|2025|11|6|other|186.0
134011|2025|11|7|08_20|489.0
134011|2025|11|7|other|217.0
134011|2025|11|8|08_20|438.0
134011|2025|11|8|other|154.0
134011|2025|11|9|08_20|388.0
134011|2025|11|9|other|175.0
134011|2025|11|10|08_20|321.0
134011|2025|11|10|other|182.0
134011|2025|11|11|08_20|423.0
134011|2025|11|11|other|165.0
134011|2025|11|12|08_20|373.0
134011|2025|11|12|other|185.0
134011|2025|11|13|08_20|402.0
134011|2025|11|13|other|151.0
134011|2025|11|14|08_20|555.0
134011|2025|11|14|other|226.0
134011|2025|11|15|08_20|421.0
134011|2025|11|15|other|214.0
134011|2025|11|16|08_20|434.0
134011|2025|11|16|other|154.0
134011|2025|11|17|08_20|383.0
134011|2025|11|17|other|165.0
134011|2025|11|18|08_20|384.0
134011|2025|11|18|other|178.0
134011|2025|11|19|08_20|488.0
134011|2025|11|19|other|195.0
134011|2025|11|20|08_20|394.0
134011|2025|11|20|other|167.0
134011|2025|11|21|08_20|537.0
134011|2025|11|21|other|226.0
134011|2025|11|22|08_20|439.0
134011|2025|11|22|other|157.0
134011|2025|11|23|08_20|379.0
134011|2025|11|23|other|138.0
134011|2025|11|24|08_20|369.0
134011|2025|11|24|other|143.0
134011|2025|11|25|08_20|384.0
134011|2025|11|25|other|166.0
134011|2025|11|26|08_20|375.0
134011|2025|11|26|other|162.0
134011|2025|11|27|08_20|385.0
134011|2025|11|27|other|150.0
134011|2025|11|28|08_20|486.0
134011|2025|11|28|other|204.0
134011|2025|11|29|08_20|427.0
134011|2025|11|29|other|198.0
134011|2025|11|30|08_20|366.0
134011|2025|11|30|other|147.0
134012|2025|11|1|08_20|352.0
134012|2025|11|1|other|37.0
134012|2025|11|2|08_20|227.0
134012|2025|11|2|other|28.0
134012|2025|11|3|08_20|301.0
134012|2025|11|3|other|29.0
134012|2025|11|4|08_20|268.0
134012|2025|11|4|other|18.0
134012|2025|11|5|08_20|256.0
134012|2025|11|5|other|27.0
134012|2025|11|6|08_20|269.0
134012|2025|11|6|other|27.0
134012|2025|11|7|08_20|275.0
134012|2025|11|7|other|25.0
134012|2025|11|8|08_20|201.0
134012|2025|11|8|other|20.0
134012|2025|11|9|08_20|223.0
134012|2025|11|9|other|26.0
134012|2025|11|10|08_20|268.0
134012|2025|11|10|other|33.0
134012|2025|11|11|08_20|220.0
134012|2025|11|11|other|32.0
134012|2025|11|12|08_20|342.0
134012|2025|11|12|other|17.0
134012|2025|11|13|08_20|263.0
134012|2025|11|13|other|11.0
134012|2025|11|14|08_20|325.0
134012|2025|11|14|other|33.0
134012|2025|11|15|08_20|207.0
134012|2025|11|15|other|18.0
134012|2025|11|16|08_20|240.0
134012|2025|11|16|other|9.0
134012|2025|11|17|08_20|303.0
134012|2025|11|17|other|38.0
134012|2025|11|18|08_20|214.0
134012|2025|11|18|other|32.0
134012|2025|11|19|08_20|266.0
134012|2025|11|19|other|21.0
134012|2025|11|20|08_20|292.0
134012|2025|11|20|other|20.0
134012|2025|11|21|08_20|304.0
134012|2025|11|21|other|32.0
134012|2025|11|22|08_20|213.0
134012|2025|11|22|other|29.0
134012|2025|11|23|08_20|239.0
134012|2025|11|23|other|31.0
134012|2025|11|24|08_20|281.0
134012|2025|11|24|other|23.0
134012|2025|11|25|08_20|274.0
134012|2025|11|25|other|21.0
134012|2025|11|26|08_20|264.0
134012|2025|11|26|other|30.0
134012|2025|11|27|08_20|275.0
134012|2025|11|27|other|13.0
134012|2025|11|28|08_20|287.0
134012|2025|11|28|other|30.0
