KSSS,w1,w2,w3,weights_mape_pct,ml_best_model,ml_best_mape_pct,current_mape_pct,chosen_source,chosen_model,chosen_w1,chosen_w2,chosen_w3,chosen_mape_pct
133602,,,,,RandomForest,91.642,11.85,current,current,,,,11.85
133728,,,,,RandomForest,19.687,11.85,current,current,,,,11.85
133712,,,,,HoltWinters,13.72,11.87,current,current,,,,11.87
3000,,,,,HoltWinters,12.575,11.901,current,current,,,,11.901
134164,,,,,RandomForest,20.34,11.944,current,current,,,,11.944
133756,,,,,SARIMAX,37.811,11.954,current,current,,,,11.954
133610,,,,,RandomForest,27.945,11.96,current,current,,,,11.96
133748,,,,,HoltWinters,16.207,12.02,current,current,,,,12.02
135016,,,,,RandomForest,19.11,12.053,current,current,,,,12.053
133433,,,,,RandomForest,13.855,12.073,current,current,,,,12.073
133721,,,,,RandomForest,15.298,12.126,current,current,,,,12.126
2153,,,,,SARIMAX,12.823,12.145,current,current,,,,12.145
3847,,,,,RandomForest,16.436,12.154,current,current,,,,12.154
135025,,,,,SARIMAX,13.403,12.185,current,current,,,,12.185
133574,,,,,RandomForest,15.543,12.191,current,current,,,,12.191
133359,,,,,HoltWinters,14.994,12.232,current,current,,,,12.232
6465,,,,,RandomForest,15.189,12.244,current,current,,,,12.244
133242,,,,,RandomForest,24.684,12.275,current,current,,,,12.275
133276,,,,,HoltWinters,13.239,12.276,current,current,,,,12.276
133613,,,,,RandomForest,20.072,12.295,current,current,,,,12.295
133680,,,,,HoltWinters,45.674,12.296,current,current,,,,12.296
3400,,,,,RandomForest,12.99,12.369,current,current,,,,12.369
1827,,,,,HoltWinters,14.59,12.396,current,current,,,,12.396
133704,,,,,HoltWinters,34.73,12.46,current,current,,,,12.46
163625,,,,,HoltWinters,23.394,12.489,current,current,,,,12.489
3740,,,,,RandomForest,32.648,12.549,current,current,,,,12.549
136853,,,,,RandomForest,51.455,12.552,current,current,,,,12.552
134146,,,,,RandomForest,23.535,12.571,current,current,,,,12.571
134014,,,,,SARIMAX,15.207,12.631,current,current,,,,12.631
3961,,,,,RandomForest,23.398,12.684,current,current,,,,12.684
1861,,,,,SARIMAX,21.167,12.712,current,current,,,,12.712
134076,,,,,RandomForest,23.164,12.719,current,current,,,,12.719
133640,,,,,RandomForest,50.351,12.742,current,current,,,,12.742
3373,,,,,RandomForest,14.689,12.75,current,current,,,,12.75
133470,,,,,RandomForest,17.478,12.775,current,current,,,,12.775
3002,,,,,RandomForest,23.458,12.786,current,current,,,,12.786
133791,,,,,HoltWinters,12.9,12.788,current,current,,,,12.788
155078,,,,,RandomForest,20.033,12.796,current,current,,,,12.796
3355,,,,,RandomForest,27.432,12.906,current,current,,,,12.906
133754,,,,,RandomForest,79.007,12.917,current,current,,,,12.917
9379,,,,,RandomForest,15.598,13.055,current,current,,,,13.055
133454,,,,,SARIMAX,13.503,13.067,current,current,,,,13.067
3357,,,,,RandomForest,20.103,13.069,current,current,,,,13.069
2930,,,,,RandomForest,47.945,13.122,current,current,,,,13.122
125603,,,,,RandomForest,16.193,13.168,current,current,,,,13.168
133346,,,,,SARIMAX,15.787,13.171,current,current,,,,13.171
3313,,,,,RandomForest,16.669,13.171,current,current,,,,13.171
135040,,,,,SARIMAX,16.37,13.183,current,current,,,,13.183
136811,,,,,RandomForest,61.856,13.221,current,current,,,,13.221
133383,,,,,RandomForest,13.292,13.267,current,current,,,,13.267
7286,,,,,SARIMAX,13.784,13.278,current,current,,,,13.278
136813,,,,,RandomForest,31.016,13.372,current,current,,,,13.372
90001,,,,,RandomForest,18.6,13.376,current,current,,,,13.376
8747,,,,,RandomForest,19.359,13.419,current,current,,,,13.419
2750,,,,,RandomForest,17.466,13.486,current,current,,,,13.486
136910,,,,,RandomForest,15.036,13.512,current,current,,,,13.512
9724,,,,,RandomForest,22.646,13.58,current,current,,,,13.58
159202,,,,,RandomForest,31.85,13.586,current,current,,,,13.586
2882,,,,,RandomForest,22.379,13.602,current,current,,,,13.602
2604,,,,,RandomForest,108.155,13.64,current,current,,,,13.64
3827,,,,,HoltWinters,14.305,13.67,current,current,,,,13.67
8901,,,,,SARIMAX,14.355,13.686,current,current,,,,13.686
155085,,,,,SARIMAX,18.074,13.693,current,current,,,,13.693
1837,,,,,RandomForest,16.533,13.696,current,current,,,,13.696
92403,,,,,RandomForest,15.127,13.699,current,current,,,,13.699
133604,,,,,RandomForest,16.018,13.721,current,current,,,,13.721
155079,,,,,RandomForest,68.891,13.724,current,current,,,,13.724
5226,,,,,RandomForest,30.156,13.738,current,current,,,,13.738
133781,,,,,RandomForest,15.201,13.75,current,current,,,,13.75
8782,,,,,SARIMAX,13.838,13.756,current,current,,,,13.756
2707,,,,,RandomForest,1749.626,13.824,current,current,,,,13.824
150210,,,,,RandomForest,33.271,13.853,current,current,,,,13.853
3645,,,,,RandomForest,20.745,13.863,current,current,,,,13.863
3207,,,,,RandomForest,48.959,13.865,current,current,,,,13.865
133615,,,,,RandomForest,48.098,13.896,current,current,,,,13.896
2614,,,,,SARIMAX,14.73,13.92,current,current,,,,13.92
134002,,,,,SARIMAX,18.151,13.962,current,current,,,,13.962
133812,,,,,RandomForest,15.855,13.964,current,current,,,,13.964
1257,0.99,0.01,0.0,19.52,RandomForest,71.365,13.966,current,current,,,,13.966
135053,,,,,SARIMAX,17.771,14.006,current,current,,,,14.006
39207,,,,,HoltWinters,14.796,14.078,current,current,,,,14.078
125620,,,,,RandomForest,30.237,14.12,current,current,,,,14.12
3366,,,,,RandomForest,14.887,14.122,current,current,,,,14.122
7067,,,,,RandomForest,41.832,14.131,current,current,,,,14.131
35001,,,,,RandomForest,20.854,14.137,current,current,,,,14.137
135002,,,,,SARIMAX,16.216,14.161,current,current,,,,14.161
133401,,,,,RandomForest,14.967,14.18,current,current,,,,14.18
155039,,,,,SARIMAX,14.902,14.192,current,current,,,,14.192
59002,,,,,RandomForest,17.284,14.192,current,current,,,,14.192
135022,,,,,RandomForest,18.117,14.217,current,current,,,,14.217
133335,,,,,RandomForest,20.382,14.298,current,current,,,,14.298
5076,,,,,SARIMAX,14.849,14.306,current,current,,,,14.306
125655,,,,,RandomForest,20.374,14.353,current,current,,,,14.353
133351,,,,,SARIMAX,16.202,14.394,current,current,,,,14.394
64601,,,,,SARIMAX,16.004,14.4,current,current,,,,14.4
2987,,,,,RandomForest,42.423,14.403,current,current,,,,14.403
133768,,,,,RandomForest,14.464,14.417,current,current,,,,14.417
161201,,,,,RandomForest,21.783,14.479,current,current,,,,14.479
125638,,,,,RandomForest,63.086,14.507,current,current,,,,14.507
155090,,,,,HoltWinters,18.606,14.522,current,current,,,,14.522
136875,,,,,RandomForest,19.168,14.562,current,current,,,,14.562
125609,,,,,RandomForest,20.534,14.567,current,current,,,,14.567
1917,,,,,RandomForest,20.825,14.585,current,current,,,,14.585
1978,,,,,RandomForest,36.725,14.614,current,current,,,,14.614
9465,,,,,RandomForest,25.32,14.689,current,current,,,,14.689
133764,,,,,RandomForest,15.92,14.823,current,current,,,,14.823
94005,,,,,RandomForest,17.407,14.859,current,current,,,,14.859
57401,,,,,SARIMAX,15.869,14.861,current,current,,,,14.861
8734,,,,,RandomForest,27.072,14.939,current,current,,,,14.939
2246,,,,,HoltWinters,20.311,14.953,current,current,,,,14.953
9430,,,,,RandomForest,26.243,14.972,current,current,,,,14.972
133399,,,,,RandomForest,16.285,14.976,current,current,,,,14.976
134069,,,,,SARIMAX,15.113,14.982,current,current,,,,14.982
125622,,,,,HoltWinters,87.329,15.002,current,current,,,,15.002
8729,,,,,RandomForest,23.008,15.002,current,current,,,,15.002
125639,,,,,RandomForest,36.356,15.004,current,current,,,,15.004
155130,,,,,HoltWinters,19.203,15.027,current,current,,,,15.027
2263,,,,,RandomForest,20.39,15.046,current,current,,,,15.046
118601,,,,,HoltWinters,57.993,15.087,current,current,,,,15.087
134197,,,,,RandomForest,19.043,15.094,current,current,,,,15.094
3844,,,,,RandomForest,25.926,15.115,current,current,,,,15.115
155018,,,,,RandomForest,18.311,15.137,current,current,,,,15.137
133725,,,,,RandomForest,49.083,15.148,current,current,,,,15.148
160037,,,,,SARIMAX,18.32,15.159,current,current,,,,15.159
135008,,,,,SARIMAX,17.129,15.173,current,current,,,,15.173
125650,,,,,SARIMAX,17.823,15.18,current,current,,,,15.18
161203,,,,,RandomForest,19.535,15.183,current,current,,,,15.183
4172,,,,,RandomForest,15.764,15.235,current,current,,,,15.235
3843,,,,,HoltWinters,28.941,15.28,current,current,,,,15.28
134194,,,,,RandomForest,19.536,15.336,current,current,,,,15.336
2883,,,,,RandomForest,15.55,15.388,current,current,,,,15.388
136814,,,,,HoltWinters,40.062,15.39,current,current,,,,15.39
136901,,,,,RandomForest,17.176,15.418,current,current,,,,15.418
133755,,,,,HoltWinters,68.664,15.433,current,current,,,,15.433
136815,,,,,HoltWinters,16.04,15.461,current,current,,,,15.461
134026,,,,,SARIMAX,17.988,15.462,current,current,,,,15.462
2654,,,,,RandomForest,20.279,15.498,current,current,,,,15.498
133770,,,,,HoltWinters,20.673,15.597,current,current,,,,15.597
136602,,,,,RandomForest,48.52,15.605,current,current,,,,15.605
3379,,,,,HoltWinters,18.424,15.614,current,current,,,,15.614
6482,,,,,SARIMAX,15.928,15.707,current,current,,,,15.707
134171,,,,,SARIMAX,16.377,15.752,current,current,,,,15.752
3395,,,,,RandomForest,21.17,15.765,current,current,,,,15.765
3748,,,,,RandomForest,25.168,15.772,current,current,,,,15.772
133749,,,,,RandomForest,45.789,15.782,current,current,,,,15.782
1831,,,,,HoltWinters,18.336,15.931,current,current,,,,15.931
155080,,,,,HoltWinters,51.613,15.944,current,current,,,,15.944
133711,,,,,RandomForest,21.179,15.973,current,current,,,,15.973
155093,,,,,RandomForest,33.592,15.989,current,current,,,,15.989
5065,,,,,RandomForest,18.737,16.025,current,current,,,,16.025
155004,,,,,HoltWinters,19.675,16.055,current,current,,,,16.055
136921,,,,,RandomForest,75.867,16.098,current,current,,,,16.098
133207,,,,,HoltWinters,19.301,16.213,current,current,,,,16.213
133600,,,,,SARIMAX,21.496,16.237,current,current,,,,16.237
155066,,,,,SARIMAX,23.776,16.25,current,current,,,,16.25
5013,,,,,HoltWinters,27.811,16.279,current,current,,,,16.279
136909,,,,,HoltWinters,18.579,16.375,current,current,,,,16.375
136810,,,,,RandomForest,64.108,16.391,current,current,,,,16.391
133774,,,,,HoltWinters,25.436,16.402,current,current,,,,16.402
133436,,,,,RandomForest,16.998,16.449,current,current,,,,16.449
155074,,,,,SARIMAX,17.585,16.509,current,current,,,,16.509
1941,,,,,RandomForest,25.213,16.52,current,current,,,,16.52
3150,,,,,HoltWinters,18.454,16.569,current,current,,,,16.569
31401,,,,,RandomForest,25.181,16.578,current,current,,,,16.578
133759,,,,,RandomForest,24.07,16.615,current,current,,,,16.615
133757,,,,,RandomForest,22.082,16.663,current,current,,,,16.663
125623,,,,,RandomForest,29.588,16.676,current,current,,,,16.676
3321,,,,,HoltWinters,19.196,16.799,current,current,,,,16.799
1867,,,,,HoltWinters,18.629,16.877,current,current,,,,16.877
3374,,,,,HoltWinters,81.993,16.892,current,current,,,,16.892
135028,,,,,HoltWinters,18.963,16.918,current,current,,,,16.918
3322,,,,,SARIMAX,27.724,16.93,current,current,,,,16.93
8754,,,,,RandomForest,18.44,17.002,current,current,,,,17.002
2248,,,,,HoltWinters,17.525,17.055,current,current,,,,17.055
134067,,,,,RandomForest,29.806,17.072,current,current,,,,17.072
133806,,,,,RandomForest,37.466,17.092,current,current,,,,17.092
125641,,,,,RandomForest,53.01,17.094,current,current,,,,17.094
139202,,,,,RandomForest,29.243,17.147,current,current,,,,17.147
7064,,,,,RandomForest,49.295,17.289,current,current,,,,17.289
2664,,,,,HoltWinters,21.974,17.301,current,current,,,,17.301
133237,,,,,HoltWinters,17.962,17.339,current,current,,,,17.339
133649,,,,,RandomForest,28.16,17.355,current,current,,,,17.355
125668,,,,,RandomForest,20.351,17.362,current,current,,,,17.362
125632,,,,,RandomForest,20.815,17.424,current,current,,,,17.424
133495,,,,,HoltWinters,17.806,17.447,current,current,,,,17.447
3849,,,,,RandomForest,21.842,17.541,current,current,,,,17.541
153810,,,,,RandomForest,36.86,17.557,current,current,,,,17.557
3323,,,,,HoltWinters,31.799,17.563,current,current,,,,17.563
136916,,,,,RandomForest,20.582,17.623,current,current,,,,17.623
133548,,,,,RandomForest,37.346,17.649,current,current,,,,17.649
2243,,,,,HoltWinters,18.57,17.703,current,current,,,,17.703
135032,,,,,HoltWinters,20.327,17.723,current,current,,,,17.723
133469,,,,,HoltWinters,36.289,17.853,current,current,,,,17.853
136917,,,,,HoltWinters,18.309,17.919,current,current,,,,17.919
136872,,,,,RandomForest,19.074,17.924,current,current,,,,17.924
2603,,,,,RandomForest,31.618,17.939,current,current,,,,17.939
133697,,,,,RandomForest,23.162,17.992,current,current,,,,17.992
3848,,,,,RandomForest,23.201,18.022,current,current,,,,18.022
3052,,,,,RandomForest,23.574,18.049,current,current,,,,18.049
136802,,,,,RandomForest,26.131,18.156,current,current,,,,18.156
3441,,,,,RandomForest,25.93,18.189,current,current,,,,18.189
155126,,,,,RandomForest,25.374,18.269,current,current,,,,18.269
133676,,,,,RandomForest,32.639,18.295,current,current,,,,18.295
155073,,,,,RandomForest,27.977,18.619,current,current,,,,18.619
64801,,,,,RandomForest,19.549,18.62,current,current,,,,18.62
125621,,,,,RandomForest,24.35,18.662,current,current,,,,18.662
133612,,,,,RandomForest,26.998,18.668,current,current,,,,18.668
9511,,,,,RandomForest,21.233,18.669,current,current,,,,18.669
125669,,,,,RandomForest,49.383,18.749,current,current,,,,18.749
133778,,,,,SARIMAX,33.661,18.784,current,current,,,,18.784
133518,,,,,HoltWinters,23.412,18.889,current,current,,,,18.889
3832,,,,,RandomForest,27.115,18.892,current,current,,,,18.892
127802,,,,,RandomForest,43.299,19.027,current,current,,,,19.027
134190,,,,,RandomForest,23.283,19.108,current,current,,,,19.108
1964,,,,,RandomForest,51.75,19.205,current,current,,,,19.205
133621,,,,,RandomForest,21.151,19.258,current,current,,,,19.258
3962,,,,,HoltWinters,20.478,19.289,current,current,,,,19.289
133303,,,,,RandomForest,22.835,19.352,current,current,,,,19.352
2717,,,,,RandomForest,20.463,19.41,current,current,,,,19.41
160035,,,,,RandomForest,19.863,19.591,current,current,,,,19.591
1948,,,,,RandomForest,43.845,19.645,current,current,,,,19.645
5095,,,,,SARIMAX,46.675,19.863,current,current,,,,19.863
125629,,,,,RandomForest,40.512,19.886,current,current,,,,19.886
9385,,,,,RandomForest,53.204,19.934,current,current,,,,19.934
125634,,,,,RandomForest,53.789,19.99,current,current,,,,19.99
134054,,,,,HoltWinters,23.187,20.095,current,current,,,,20.095
170004,,,,,RandomForest,39.603,20.174,current,current,,,,20.174
6394,,,,,RandomForest,26.573,20.289,current,current,,,,20.289
3140,,,,,RandomForest,51.653,20.342,current,current,,,,20.342
3841,,,,,RandomForest,26.598,20.413,current,current,,,,20.413
128801,,,,,RandomForest,29.86,20.563,current,current,,,,20.563
5071,,,,,HoltWinters,35.724,20.601,current,current,,,,20.601
158401,,,,,RandomForest,77.7,20.605,current,current,,,,20.605
9304,,,,,RandomForest,29.242,20.696,current,current,,,,20.696
3430,,,,,SARIMAX,41.009,20.927,current,current,,,,20.927
133488,,,,,HoltWinters,23.391,21.042,current,current,,,,21.042
133485,,,,,HoltWinters,684.331,21.095,current,current,,,,21.095
1858,,,,,RandomForest,42.94,21.143,current,current,,,,21.143
3369,,,,,SARIMAX,34.909,21.497,current,current,,,,21.497
160414,,,,,RandomForest,25.595,22.22,current,current,,,,22.22
64406,,,,,HoltWinters,22.896,22.388,current,current,,,,22.388
39202,,,,,SARIMAX,86.452,22.465,current,current,,,,22.465
2611,,,,,RandomForest,41.8,22.877,current,current,,,,22.877
2136,,,,,HoltWinters,32.279,22.901,current,current,,,,22.901
136908,,,,,RandomForest,34.623,23.116,current,current,,,,23.116
155086,,,,,HoltWinters,28.913,23.151,current,current,,,,23.151
7439,,,,,RandomForest,56.421,23.423,current,current,,,,23.423
135041,,,,,SARIMAX,46.99,23.889,current,current,,,,23.889
133368,,,,,RandomForest,37.792,23.928,current,current,,,,23.928
1751,0.25,0.22,0.53,32.71,SARIMAX,110.318,24.102,current,current,,,,24.102
4174,,,,,RandomForest,44.429,24.214,current,current,,,,24.214
125614,,,,,RandomForest,54.245,24.441,current,current,,,,24.441
161802,,,,,RandomForest,36.042,24.651,current,current,,,,24.651
3987,,,,,RandomForest,44.789,24.742,current,current,,,,24.742
5224,,,,,SARIMAX,40.222,24.876,current,current,,,,24.876
1075,0.0,0.69,0.31,279.61,RandomForest,1124.297,25.214,current,current,,,,25.214
133543,,,,,RandomForest,30.089,26.037,current,current,,,,26.037
2230,,,,,SARIMAX,26.929,26.115,current,current,,,,26.115
133583,,,,,RandomForest,61.895,27.709,current,current,,,,27.709
133750,,,,,HoltWinters,71.798,27.902,current,current,,,,27.902
133493,,,,,SARIMAX,34.237,28.297,current,current,,,,28.297
134152,,,,,HoltWinters,69.973,28.888,current,current,,,,28.888
171802,,,,,RandomForest,95.373,29.405,current,current,,,,29.405
160069,,,,,SARIMAX,30.97,30.25,current,current,,,,30.25
136878,,,,,SARIMAX,34.943,30.651,current,current,,,,30.651
165004,,,,,RandomForest,47.633,31.661,current,current,,,,31.661
163805,,,,,RandomForest,74.927,31.794,current,current,,,,31.794
155120,,,,,RandomForest,76.92,36.168,current,current,,,,36.168
133799,,,,,HoltWinters,88.182,36.611,current,current,,,,36.611
135075,,,,,RandomForest,39.729,38.984,current,current,,,,38.984
2195,,,,,SARIMAX,60.827,42.19,current,current,,,,42.19
1845,,,,,SARIMAX,115.521,42.324,current,current,,,,42.324
168201,,,,,RandomForest,57.447,42.66,current,current,,,,42.66
2662,,,,,RandomForest,111.997,42.702,current,current,,,,42.702
2155,,,,,RandomForest,123.94,44.095,current,current,,,,44.095
3442,,,,,RandomForest,130.994,45.529,current,current,,,,45.529
133287,,,,,HoltWinters,139.441,45.826,current,current,,,,45.826
8741,,,,,RandomForest,146.117,46.715,current,current,,,,46.715
133520,,,,,RandomForest,121.304,54.877,current,current,,,,54.877
169013,,,,,RandomForest,66.092,56.189,current,current,,,,56.189
2285,,,,,RandomForest,200.488,57.847,current,current,,,,57.847
133501,,,,,RandomForest,189.378,57.977,current,current,,,,57.977
169014,,,,,RandomForest,60.794,59.08,current,current,,,,59.08
1856,,,,,HoltWinters,226.098,61.173,current,current,,,,61.173
3511,,,,,HoltWinters,133.745,64.381,current,current,,,,64.381
133387,,,,,HoltWinters,173.253,72.027,current,current,,,,72.027
134007,,,,,SARIMAX,263.02,72.488,current,current,,,,72.488
133510,,,,,RandomForest,158.319,79.875,current,current,,,,79.875
134160,,,,,HoltWinters,256.357,84.067,current,current,,,,84.067
133388,,,,,RandomForest,237.052,87.583,current,current,,,,87.583
133740,,,,,HoltWinters,161.814,97.964,current,current,,,,97.964
133363,,,,,HoltWinters,315.15,104.167,current,current,,,,104.167
133447,,,,,RandomForest,133.635,117.518,current,current,,,,117.518
133284,,,,,RandomForest,547.617,126.94,current,current,,,,126.94
133361,,,,,RandomForest,494.682,133.339,current,current,,,,133.339
5023,,,,,RandomForest,507.964,142.948,current,current,,,,142.948
3821,,,,,SARIMAX,341.946,168.946,current,current,,,,168.946
135802,,,,,HoltWinters,607.033,180.992,current,current,,,,180.992
133736,,,,,RandomForest,1999.19,203.517,current,current,,,,203.517
155089,,,,,RandomForest,649.877,204.332,current,current,,,,204.332
62403,,,,,SARIMAX,449.194,251.94,current,current,,,,251.94
160041,,,,,HoltWinters,624.925,262.726,current,current,,,,262.726
