KSSS,w1,w2,w3,weights_mape_pct,ml_best_model,ml_best_mape_pct,current_mape_pct,chosen_source,chosen_model,chosen_w1,chosen_w2,chosen_w3,chosen_mape_pct
155085,,,,,SARIMAX,18.074,17.064,current,current,,,,17.064
136917,,,,,HoltWinters,18.309,17.082,current,current,,,,17.082
125641,,,,,RandomForest,53.01,17.169,current,current,,,,17.169
135032,,,,,HoltWinters,20.327,17.205,current,current,,,,17.205
139202,,,,,RandomForest,29.243,17.222,current,current,,,,17.222
133774,,,,,HoltWinters,25.436,17.246,current,current,,,,17.246
133548,,,,,RandomForest,37.346,17.284,current,current,,,,17.284
7064,,,,,RandomForest,49.295,17.289,current,current,,,,17.289
133237,,,,,HoltWinters,17.962,17.339,current,current,,,,17.339
133495,,,,,HoltWinters,17.806,17.447,current,current,,,,17.447
3052,,,,,RandomForest,23.574,17.529,current,current,,,,17.529
136802,,,,,RandomForest,26.131,17.543,current,current,,,,17.543
133778,,,,,SARIMAX,33.661,17.63,current,current,,,,17.63
155073,,,,,RandomForest,27.977,17.831,current,current,,,,17.831
133600,,,,,SARIMAX,21.496,17.841,current,current,,,,17.841
3322,,,,,SARIMAX,27.724,17.97,current,current,,,,17.97
136872,,,,,RandomForest,19.074,18.055,current,current,,,,18.055
3848,,,,,RandomForest,23.201,18.088,current,current,,,,18.088
133676,,,,,RandomForest,32.639,18.142,current,current,,,,18.142
133621,,,,,RandomForest,21.151,18.221,current,current,,,,18.221
162622,,,,,RandomForest,18.297,18.292,current,current,,,,18.292
153810,,,,,RandomForest,36.86,18.352,current,current,,,,18.352
2603,,,,,RandomForest,31.618,18.405,current,current,,,,18.405
155066,,,,,SARIMAX,23.776,18.408,current,current,,,,18.408
9511,,,,,RandomForest,21.233,18.427,current,current,,,,18.427
2717,,,,,RandomForest,20.463,18.44,current,current,,,,18.44
133697,,,,,RandomForest,23.162,18.444,current,current,,,,18.444
133649,,,,,RandomForest,28.16,18.454,current,current,,,,18.454
133612,,,,,RandomForest,26.998,18.463,current,current,,,,18.463
125669,,,,,RandomForest,49.383,18.478,current,current,,,,18.478
133303,,,,,RandomForest,22.835,18.558,current,current,,,,18.558
3832,,,,,RandomForest,27.115,18.63,current,current,,,,18.63
127802,,,,,RandomForest,43.299,18.639,current,current,,,,18.639
133207,,,,,HoltWinters,19.301,18.801,current,current,,,,18.801
125634,,,,,RandomForest,53.789,18.941,current,current,,,,18.941
3962,,,,,HoltWinters,20.478,18.963,current,current,,,,18.963
64801,,,,,RandomForest,19.549,18.994,current,current,,,,18.994
125629,,,,,RandomForest,40.512,19.003,current,current,,,,19.003
136921,,,,,RandomForest,75.867,19.066,current,current,,,,19.066
134054,,,,,HoltWinters,23.187,19.318,current,current,,,,19.318
3849,,,,,RandomForest,21.842,19.336,current,current,,,,19.336
1964,,,,,RandomForest,51.75,19.381,current,current,,,,19.381
2882,,,,,RandomForest,22.379,19.766,current,current,,,,19.766
170004,,,,,RandomForest,39.603,19.798,current,current,,,,19.798
5095,,,,,SARIMAX,46.675,19.863,current,current,,,,19.863
3430,,,,,SARIMAX,41.009,19.933,current,current,,,,19.933
133485,,,,,HoltWinters,684.331,19.942,current,current,,,,19.942
128801,,,,,RandomForest,29.86,20.108,current,current,,,,20.108
133806,,,,,RandomForest,37.466,20.172,current,current,,,,20.172
6394,,,,,RandomForest,26.573,20.289,current,current,,,,20.289
134190,,,,,RandomForest,23.283,20.928,current,current,,,,20.928
3140,,,,,RandomForest,51.653,20.943,current,current,,,,20.943
3841,,,,,RandomForest,26.598,20.946,current,current,,,,20.946
133488,,,,,HoltWinters,23.391,21.042,current,current,,,,21.042
158401,,,,,RandomForest,77.7,21.058,current,current,,,,21.058
1858,,,,,RandomForest,42.94,21.143,current,current,,,,21.143
1948,,,,,RandomForest,43.845,21.147,current,current,,,,21.147
133518,,,,,HoltWinters,23.412,21.196,current,current,,,,21.196
160414,,,,,RandomForest,25.595,21.262,current,current,,,,21.262
139201,,,,,RandomForest,21.551,21.493,current,current,,,,21.493
160051,,,,,RandomForest,21.96,21.644,current,current,,,,21.644
2136,,,,,HoltWinters,32.279,21.79,current,current,,,,21.79
5071,,,,,HoltWinters,35.724,21.811,current,current,,,,21.811
7439,,,,,RandomForest,56.421,22.266,current,current,,,,22.266
64406,,,,,HoltWinters,22.896,22.388,current,current,,,,22.388
2611,,,,,RandomForest,41.8,22.49,current,current,,,,22.49
9304,,,,,RandomForest,29.242,22.577,current,current,,,,22.577
136908,,,,,RandomForest,34.623,22.633,current,current,,,,22.633
133368,,,,,RandomForest,37.792,22.756,current,current,,,,22.756
160064,,,,,SARIMAX,23.027,22.866,current,current,,,,22.866
5224,,,,,SARIMAX,40.222,23.223,current,current,,,,23.223
161802,,,,,RandomForest,36.042,23.319,current,current,,,,23.319
155086,,,,,HoltWinters,28.913,23.425,current,current,,,,23.425
9385,,,,,RandomForest,53.204,23.623,current,current,,,,23.623
1751,0.25,0.22,0.53,32.71,SARIMAX,110.318,24.102,current,current,,,,24.102
3987,,,,,RandomForest,44.789,24.742,current,current,,,,24.742
133543,,,,,RandomForest,30.089,25.041,current,current,,,,25.041
4174,,,,,RandomForest,44.429,25.089,current,current,,,,25.089
3369,,,,,SARIMAX,34.909,25.178,current,current,,,,25.178
1075,0.0,0.69,0.31,279.61,RandomForest,1124.297,25.214,current,current,,,,25.214
39202,,,,,SARIMAX,86.452,25.476,current,current,,,,25.476
3323,,,,,HoltWinters,31.799,25.753,current,current,,,,25.753
133750,,,,,HoltWinters,71.798,26.053,current,current,,,,26.053
2230,,,,,SARIMAX,26.929,26.496,current,current,,,,26.496
134152,,,,,HoltWinters,69.973,26.841,current,current,,,,26.841
171802,,,,,RandomForest,95.373,27.077,current,current,,,,27.077
133583,,,,,RandomForest,61.895,27.959,current,current,,,,27.959
133493,,,,,SARIMAX,34.237,28.297,current,current,,,,28.297
133469,,,,,HoltWinters,36.289,28.931,current,current,,,,28.931
160069,,,,,SARIMAX,30.97,29.202,current,current,,,,29.202
8958,,,,,HoltWinters,31.8,30.571,current,current,,,,30.571
136878,,,,,SARIMAX,34.943,30.651,current,current,,,,30.651
165004,,,,,RandomForest,47.633,30.775,current,current,,,,30.775
163805,,,,,RandomForest,74.927,31.794,current,current,,,,31.794
155120,,,,,RandomForest,76.92,36.168,current,current,,,,36.168
133799,,,,,HoltWinters,88.182,36.611,current,current,,,,36.611
2662,,,,,RandomForest,111.997,38.676,current,current,,,,38.676
135075,,,,,RandomForest,39.729,38.984,current,current,,,,38.984
1845,,,,,SARIMAX,115.521,39.667,current,current,,,,39.667
135041,,,,,SARIMAX,46.99,39.871,current,current,,,,39.871
3442,,,,,RandomForest,130.994,40.789,current,current,,,,40.789
168201,,,,,RandomForest,57.447,41.187,current,current,,,,41.187
155109,,,,,RandomForest,71.643,41.393,current,current,,,,41.393
133287,,,,,HoltWinters,139.441,41.704,current,current,,,,41.704
2195,,,,,SARIMAX,60.827,42.19,current,current,,,,42.19
8741,,,,,RandomForest,146.117,46.715,current,current,,,,46.715
2155,,,,,RandomForest,123.94,47.761,current,current,,,,47.761
133501,,,,,RandomForest,189.378,51.718,current,current,,,,51.718
2285,,,,,RandomForest,200.488,52.58,current,current,,,,52.58
169013,,,,,RandomForest,66.092,56.189,current,current,,,,56.189
165610,,,,,RandomForest,63.903,58.087,current,current,,,,58.087
169014,,,,,RandomForest,60.794,59.08,current,current,,,,59.08
3511,,,,,HoltWinters,133.745,64.381,current,current,,,,64.381
133387,,,,,HoltWinters,173.253,66.171,current,current,,,,66.171
134007,,,,,SARIMAX,263.02,71.718,current,current,,,,71.718
134160,,,,,HoltWinters,256.357,76.7,current,current,,,,76.7
133388,,,,,RandomForest,237.052,77.977,current,current,,,,77.977
133510,,,,,RandomForest,158.319,79.875,current,current,,,,79.875
133363,,,,,HoltWinters,315.15,91.123,current,current,,,,91.123
133740,,,,,HoltWinters,161.814,97.964,current,current,,,,97.964
133284,,,,,RandomForest,547.617,115.64,current,current,,,,115.64
133447,,,,,RandomForest,133.635,117.518,current,current,,,,117.518
133361,,,,,RandomForest,494.682,117.967,current,current,,,,117.967
5023,,,,,RandomForest,507.964,125.948,current,current,,,,125.948
3821,,,,,SARIMAX,341.946,168.946,current,current,,,,168.946
135802,,,,,HoltWinters,607.033,195.196,current,current,,,,195.196
133736,,,,,RandomForest,1999.19,203.517,current,current,,,,203.517
62403,,,,,SARIMAX,449.194,213.426,current,current,,,,213.426
155089,,,,,RandomForest,649.877,241.595,current,current,,,,241.595
160041,,,,,HoltWinters,624.925,260.859,current,current,,,,260.859
133549,,,,,HoltWinters,1030.303,292.207,current,current,,,,292.207
6433,,,,,SARIMAX,1088.251,321.713,current,current,,,,321.713
134154,,,,,RandomForest,890.794,327.243,current,current,,,,327.243
134133,,,,,SARIMAX,1241.895,334.086,current,current,,,,334.086
155136,,,,,SARIMAX,1394.773,470.88,current,current,,,,470.88
160067,,,,,HoltWinters,1997.621,612.362,current,current,,,,612.362
125628,,,,,HoltWinters,2799.067,717.125,current,current,,,,717.125
133426,,,,,HoltWinters,2986.286,756.524,current,current,,,,756.524
