KSSS,w1,w2,w3,weights_mape_pct,ml_best_model,ml_best_mape_pct,current_mape_pct,chosen_source,chosen_model,chosen_w1,chosen_w2,chosen_w3,chosen_mape_pct
155094,,,,,,,10.564,current,current,,,,10.564
4216,,,,,,,10.565,current,current,,,,10.565
133472,,,,,,,10.566,current,current,,,,10.566
141801,,,,,,,10.567,current,current,,,,10.567
2828,,,,,,,10.571,current,current,,,,10.571
133608,,,,,,,10.576,current,current,,,,10.576
133546,,,,,,,10.577,current,current,,,,10.577
155007,,,,,,,10.577,current,current,,,,10.577
2610,,,,,,,10.586,current,current,,,,10.586
133796,,,,,,,10.593,current,current,,,,10.593
160031,,,,,,,10.61,current,current,,,,10.61
2749,,,,,,,10.618,current,current,,,,10.618
2326,,,,,,,10.622,current,current,,,,10.622
139801,,,,,,,10.633,current,current,,,,10.633
134036,,,,,,,10.636,current,current,,,,10.636
155084,,,,,,,10.636,current,current,,,,10.636
124401,,,,,,,10.643,current,current,,,,10.643
133609,,,,,,,10.645,current,current,,,,10.645
92201,,,,,,,10.658,current,current,,,,10.658
9311,,,,,,,10.658,current,current,,,,10.658
8079,,,,,,,10.666,current,current,,,,10.666
4214,,,,,,,10.67,current,current,,,,10.67
9354,,,,,,,10.672,current,current,,,,10.672
133386,,,,,,,10.68,current,current,,,,10.68
136915,,,,,,,10.68,current,current,,,,10.68
3739,,,,,,,10.683,current,current,,,,10.683
133271,,,,,,,10.685,current,current,,,,10.685
78602,,,,,,,10.692,current,current,,,,10.692
123002,,,,,,,10.693,current,current,,,,10.693
3836,,,,,,,10.703,current,current,,,,10.703
3338,,,,,,,10.711,current,current,,,,10.711
133526,,,,,,,10.717,current,current,,,,10.717
2588,,,,,,,10.728,current,current,,,,10.728
1876,,,,,,,10.736,current,current,,,,10.736
133591,,,,,,,10.746,current,current,,,,10.746
136803,,,,,,,10.749,current,current,,,,10.749
3318,,,,,,,10.749,current,current,,,,10.749
134178,,,,,,,10.753,current,current,,,,10.753
4168,,,,,,,10.757,current,current,,,,10.757
133706,,,,,,,10.762,current,current,,,,10.762
133342,,,,,,,10.766,current,current,,,,10.766
133732,,,,,,,10.769,current,current,,,,10.769
134064,,,,,,,10.776,current,current,,,,10.776
35403,,,,,,,10.778,current,current,,,,10.778
104005,,,,,,,10.78,current,current,,,,10.78
160027,,,,,,,10.78,current,current,,,,10.78
133293,,,,,,,10.789,current,current,,,,10.789
1909,,,,,,,10.794,current,current,,,,10.794
133715,,,,,,,10.795,current,current,,,,10.795
136912,,,,,,,10.802,current,current,,,,10.802
3722,,,,,,,10.804,current,current,,,,10.804
133631,,,,,,,10.805,current,current,,,,10.805
3256,,,,,,,10.805,current,current,,,,10.805
133738,,,,,,,10.807,current,current,,,,10.807
5002,,,,,,,10.807,current,current,,,,10.807
127001,,,,,,,10.81,current,current,,,,10.81
155014,,,,,,,10.812,current,current,,,,10.812
5087,,,,,,,10.814,current,current,,,,10.814
133507,,,,,,,10.817,current,current,,,,10.817
133565,,,,,,,10.818,current,current,,,,10.818
3839,,,,,,,10.819,current,current,,,,10.819
134004,,,,,,,10.828,current,current,,,,10.828
6417,,,,,,,10.852,current,current,,,,10.852
133453,,,,,,,10.858,current,current,,,,10.858
3411,,,,,,,10.865,current,current,,,,10.865
3802,,,,,,,10.865,current,current,,,,10.865
155123,,,,,,,10.871,current,current,,,,10.871
134189,,,,,,,10.872,current,current,,,,10.872
133696,,,,,,,10.873,current,current,,,,10.873
134184,,,,,,,10.874,current,current,,,,10.874
134123,,,,,,,10.878,current,current,,,,10.878
133298,,,,,,,10.882,current,current,,,,10.882
5017,,,,,,,10.882,current,current,,,,10.882
133743,,,,,,,10.887,current,current,,,,10.887
63802,,,,,,,10.892,current,current,,,,10.892
133785,,,,,,,10.893,current,current,,,,10.893
3367,,,,,,,10.893,current,current,,,,10.893
132203,,,,,,,10.898,current,current,,,,10.898
35804,,,,,,,10.901,current,current,,,,10.901
9321,,,,,,,10.901,current,current,,,,10.901
2301,,,,,,,10.91,current,current,,,,10.91
155037,,,,,,,10.911,current,current,,,,10.911
133700,,,,,,,10.917,current,current,,,,10.917
155082,,,,,,,10.919,current,current,,,,10.919
133299,,,,,,,10.92,current,current,,,,10.92
133411,,,,,,,10.92,current,current,,,,10.92
133541,,,,,,,10.93,current,current,,,,10.93
3171,,,,,,,10.931,current,current,,,,10.931
133723,,,,,,,10.935,current,current,,,,10.935
2649,,,,,,,10.94,current,current,,,,10.94
135027,,,,,,,10.941,current,current,,,,10.941
160413,,,,,,,10.944,current,current,,,,10.944
133277,,,,,,,10.95,current,current,,,,10.95
133568,,,,,,,10.953,current,current,,,,10.953
135055,,,,,,,10.955,current,current,,,,10.955
8907,,,,,,,10.96,current,current,,,,10.96
65603,,,,,,,10.962,current,current,,,,10.962
8932,,,,,,,10.969,current,current,,,,10.969
2738,,,,,,,10.971,current,current,,,,10.971
1914,,,,,,,10.997,current,current,,,,10.997
3158,,,,,,,11.012,current,current,,,,11.012
3725,,,,,,,11.015,current,current,,,,11.015
133638,,,,,,,11.02,current,current,,,,11.02
1895,,,,,,,11.044,current,current,,,,11.044
125617,,,,,,,11.045,current,current,,,,11.045
134058,,,,,,,11.049,current,current,,,,11.049
5005,,,,,,,11.052,current,current,,,,11.052
134162,,,,,,,11.064,current,current,,,,11.064
134134,,,,,,,11.065,current,current,,,,11.065
3205,,,,,,,11.066,current,current,,,,11.066
133710,,,,,,,11.079,current,current,,,,11.079
3328,,,,,,,11.081,current,current,,,,11.081
2711,,,,,,,11.085,current,current,,,,11.085
3314,,,,,,,11.096,current,current,,,,11.096
7609,,,,,,,11.099,current,current,,,,11.099
2602,,,,,,,11.105,current,current,,,,11.105
5069,,,,,,,11.108,current,current,,,,11.108
1835,,,,,,,11.109,current,current,,,,11.109
133642,,,,,,,11.114,current,current,,,,11.114
134060,,,,,,,11.116,current,current,,,,11.116
5042,,,,,,,11.118,current,current,,,,11.118
133425,,,,,,,11.12,current,current,,,,11.12
133475,,,,,,,11.121,current,current,,,,11.121
133473,,,,,,,11.125,current,current,,,,11.125
9516,,,,,,,11.126,current,current,,,,11.126
2235,,,,,,,11.128,current,current,,,,11.128
8662,,,,,,,11.132,current,current,,,,11.132
36004,,,,,,,11.139,current,current,,,,11.139
39208,,,,,,,11.141,current,current,,,,11.141
153812,,,,,,,11.155,current,current,,,,11.155
155076,,,,,,,11.157,current,current,,,,11.157
136920,,,,,,,11.161,current,current,,,,11.161
134009,,,,,,,11.168,current,current,,,,11.168
6467,,,,,,,11.17,current,current,,,,11.17
7323,,,,,,,11.171,current,current,,,,11.171
155095,,,,,,,11.173,current,current,,,,11.173
136805,,,,,,,11.175,current,current,,,,11.175
155042,,,,,,,11.178,current,current,,,,11.178
61001,,,,,,,11.181,current,current,,,,11.181
2608,,,,,,,11.191,current,current,,,,11.191
8214,,,,,,,11.195,current,current,,,,11.195
8174,,,,,,,11.204,current,current,,,,11.204
3312,,,,,,,11.206,current,current,,,,11.206
133350,,,,,,,11.208,current,current,,,,11.208
155044,,,,,,,11.209,current,current,,,,11.209
155027,,,,,,,11.222,current,current,,,,11.222
155137,,,,,,,11.228,current,current,,,,11.228
134128,,,,,,,11.241,current,current,,,,11.241
137002,,,,,,,11.247,current,current,,,,11.247
125647,,,,,,,11.265,current,current,,,,11.265
3401,,,,,,,11.266,current,current,,,,11.266
2451,,,,,,,11.269,current,current,,,,11.269
3341,,,,,,,11.279,current,current,,,,11.279
3410,,,,,,,11.279,current,current,,,,11.279
133528,,,,,,,11.285,current,current,,,,11.285
1254,0.37,0.31,0.32,15.11,,,11.286,current,current,,,,11.286
6452,,,,,,,11.286,current,current,,,,11.286
133573,,,,,,,11.291,current,current,,,,11.291
9748,,,,,,,11.296,current,current,,,,11.296
3336,,,,,,,11.302,current,current,,,,11.302
3165,,,,,,,11.311,current,current,,,,11.311
133282,,,,,,,11.312,current,current,,,,11.312
155054,,,,,,,11.333,current,current,,,,11.333
133720,,,,,,,11.334,current,current,,,,11.334
3596,,,,,,,11.334,current,current,,,,11.334
134125,,,,,,,11.341,current,current,,,,11.341
133477,,,,,,,11.342,current,current,,,,11.342
5024,,,,,,,11.346,current,current,,,,11.346
133798,,,,,,,11.349,current,current,,,,11.349
3449,,,,,,,11.371,current,current,,,,11.371
91401,,,,,,,11.371,current,current,,,,11.371
1897,,,,,,,11.374,current,current,,,,11.374
3222,,,,,,,11.375,current,current,,,,11.375
133547,,,,,,,11.376,current,current,,,,11.376
9812,,,,,,,11.377,current,current,,,,11.377
9318,,,,,,,11.382,current,current,,,,11.382
3364,,,,,,,11.401,current,current,,,,11.401
153001,,,,,,,11.414,current,current,,,,11.414
8664,,,,,,,11.421,current,current,,,,11.421
64404,,,,,,,11.433,current,current,,,,11.433
3217,,,,,,,11.436,current,current,,,,11.436
134188,,,,,,,11.441,current,current,,,,11.441
155088,,,,,,,11.453,current,current,,,,11.453
155030,,,,,,,11.456,current,current,,,,11.456
133793,,,,,,,11.459,current,current,,,,11.459
3967,,,,,,,11.464,current,current,,,,11.464
163223,,,,,,,11.474,current,current,,,,11.474
3319,,,,,,,11.499,current,current,,,,11.499
9521,,,,,,,11.511,current,current,,,,11.511
133228,,,,,,,11.517,current,current,,,,11.517
138001,,,,,,,11.519,current,current,,,,11.519
5056,,,,,,,11.52,current,current,,,,11.52
133352,,,,,,,11.522,current,current,,,,11.522
133783,,,,,,,11.528,current,current,,,,11.528
3332,,,,,,,11.539,current,current,,,,11.539
4224,,,,,,,11.544,current,current,,,,11.544
134135,,,,,,,11.546,current,current,,,,11.546
92405,,,,,,,11.564,current,current,,,,11.564
134170,,,,,,,11.57,current,current,,,,11.57
5041,,,,,,,11.572,current,current,,,,11.572
3208,,,,,,,11.573,current,current,,,,11.573
133338,,,,,,,11.574,current,current,,,,11.574
1960,,,,,,,11.58,current,current,,,,11.58
6423,,,,,,,11.591,current,current,,,,11.591
135047,,,,,,,11.594,current,current,,,,11.594
104001,,,,,,,11.598,current,current,,,,11.598
64402,,,,,,,11.598,current,current,,,,11.598
133295,,,,,,,11.6,current,current,,,,11.6
133575,,,,,,,11.605,current,current,,,,11.605
3651,,,,,,,11.606,current,current,,,,11.606
133225,,,,,,,11.614,current,current,,,,11.614
133718,,,,,,,11.619,current,current,,,,11.619
3329,,,,,,,11.626,current,current,,,,11.626
133393,,,,,,,11.63,current,current,,,,11.63
133682,,,,,,,11.646,current,current,,,,11.646
5027,,,,,,,11.646,current,current,,,,11.646
7192,,,,,,,11.659,current,current,,,,11.659
3173,,,,,,,11.667,current,current,,,,11.667
3221,,,,,,,11.696,current,current,,,,11.696
9753,,,,,,,11.7,current,current,,,,11.7
44002,,,,,,,11.714,current,current,,,,11.714
134157,,,,,,,11.732,current,current,,,,11.732
133273,,,,,,,11.734,current,current,,,,11.734
133450,,,,,,,11.742,current,current,,,,11.742
9509,,,,,,,11.742,current,current,,,,11.742
60604,,,,,,,11.754,current,current,,,,11.754
3132,,,,,,,11.77,current,current,,,,11.77
3941,,,,,,,11.775,current,current,,,,11.775
133703,,,,,,,11.78,current,current,,,,11.78
136807,,,,,,,11.796,current,current,,,,11.796
3351,,,,,,,11.8,current,current,,,,11.8
133468,,,,,,,11.802,current,current,,,,11.802
133227,,,,,,,11.809,current,current,,,,11.809
134121,,,,,,,11.813,current,current,,,,11.813
133650,,,,,,,11.815,current,current,,,,11.815
5035,,,,,,,11.819,current,current,,,,11.819
8794,,,,,,,11.826,current,current,,,,11.826
2165,,,,,,,11.843,current,current,,,,11.843
3317,,,,,,,11.846,current,current,,,,11.846
2685,,,,,,,11.848,current,current,,,,11.848
133602,,,,,,,11.85,current,current,,,,11.85
133728,,,,,,,11.85,current,current,,,,11.85
155060,,,,,,,11.853,current,current,,,,11.853
3230,,,,,,,11.856,current,current,,,,11.856
3143,,,,,,,11.866,current,current,,,,11.866
133712,,,,,,,11.87,current,current,,,,11.87
133471,,,,,,,11.872,current,current,,,,11.872
5061,,,,,,,11.875,current,current,,,,11.875
2307,,,,,,,11.879,current,current,,,,11.879
133255,,,,,,,11.887,current,current,,,,11.887
8727,,,,,,,11.89,current,current,,,,11.89
2200,,,,,,,11.893,current,current,,,,11.893
