ORG_KSSS,date,Чеки дневные,Чеки ночные,Часы дневные,Часы ночные,Совокупное кол-во суточных чеков,Совокупное кол-во суточных часов
1072,2026-02-21,340.0,124.0,12,12,464,24
1072,2026-02-22,390.0,142.0,24,12,532,36
1072,2026-02-23,394.0,143.0,24,12,537,36
1072,2026-02-24,406.0,148.0,24,12,554,36
1072,2026-02-25,404.0,147.0,24,12,551,36
1072,2026-02-26,469.0,170.0,24,12,639,36
1072,2026-02-27,444.0,162.0,24,12,606,36
1072,2026-02-28,339.0,123.0,12,12,462,24
1073,2026-02-01,563.0,169.0,24,12,732,36
1073,2026-02-02,592.0,178.0,24,12,770,36
1073,2026-02-03,605.0,181.0,24,12,786,36
1073,2026-02-04,612.0,184.0,24,12,796,36
1073,2026-02-05,620.0,186.0,24,12,806,36
1073,2026-02-06,540.0,162.0,24,12,702,36
1073,2026-02-07,468.0,141.0,24,12,609,36
1073,2026-02-08,477.0,143.0,24,12,620,36
1073,2026-02-09,488.0,146.0,24,12,634,36
1073,2026-02-10,506.0,152.0,24,12,658,36
1073,2026-02-11,524.0,157.0,24,12,681,36
1073,2026-02-12,521.0,156.0,24,12,677,36
1073,2026-02-13,462.0,139.0,24,12,601,36
1073,2026-02-14,449.0,135.0,24,12,584,36
1073,2026-02-15,506.0,152.0,24,12,658,36
1073,2026-02-16,544.0,163.0,24,12,707,36
1073,2026-02-17,558.0,167.0,24,12,725,36
1073,2026-02-18,560.0,168.0,24,12,728,36
1073,2026-02-19,579.0,174.0,24,12,753,36
1073,2026-02-20,498.0,149.0,24,12,647,36
1073,2026-02-21,458.0,137.0,24,12,595,36
1073,2026-02-22,538.0,162.0,24,12,700,36
1073,2026-02-23,555.0,167.0,24,12,722,36
1073,2026-02-24,565.0,169.0,24,12,734,36
1073,2026-02-25,564.0,169.0,24,12,733,36
1073,2026-02-26,574.0,172.0,24,12,746,36
1073,2026-02-27,492.0,148.0,24,12,640,36
1073,2026-02-28,468.0,140.0,24,12,608,36
1077,2026-02-01,747.0,188.0,24,12,935,36
1077,2026-02-02,755.0,190.0,24,12,945,36
1077,2026-02-03,766.0,192.0,24,12,958,36
1077,2026-02-04,769.0,193.0,24,12,962,36
1077,2026-02-05,808.0,203.0,24,12,1011,36
1077,2026-02-06,764.0,192.0,24,12,956,36
1077,2026-02-07,723.0,182.0,24,12,905,36
1077,2026-02-08,754.0,189.0,24,12,943,36
1077,2026-02-09,756.0,190.0,24,12,946,36
1077,2026-02-10,766.0,193.0,24,12,959,36
1077,2026-02-11,770.0,193.0,24,12,963,36
1077,2026-02-12,809.0,203.0,24,12,1012,36
1077,2026-02-13,765.0,192.0,24,12,957,36
1077,2026-02-14,724.0,182.0,24,12,906,36
1077,2026-02-15,755.0,190.0,24,12,945,36
1077,2026-02-16,757.0,190.0,24,12,947,36
1077,2026-02-17,767.0,193.0,24,12,960,36
1077,2026-02-18,771.0,194.0,24,12,965,36
1077,2026-02-19,810.0,203.0,24,12,1013,36
1077,2026-02-20,765.0,192.0,24,12,957,36
1077,2026-02-21,725.0,182.0,24,12,907,36
1077,2026-02-22,755.0,190.0,24,12,945,36
1077,2026-02-23,757.0,190.0,24,12,947,36
1077,2026-02-24,768.0,193.0,24,12,961,36
1077,2026-02-25,771.0,194.0,24,12,965,36
1077,2026-02-26,810.0,204.0,24,12,1014,36
1077,2026-02-27,766.0,192.0,24,12,958,36
1077,2026-02-28,725.0,182.0,24,12,907,36
1078,2026-02-01,316.0,126.0,12,12,442,24
1078,2026-02-02,310.0,123.0,12,12,433,24
1078,2026-02-03,314.0,125.0,12,12,439,24
1078,2026-02-04,316.0,126.0,12,12,442,24
1078,2026-02-05,323.0,129.0,12,12,452,24
1078,2026-02-06,289.0,115.0,12,12,404,24
1078,2026-02-07,288.0,115.0,12,12,403,24
1078,2026-02-08,313.0,124.0,12,12,437,24
1078,2026-02-09,309.0,123.0,12,12,432,24
1078,2026-02-10,314.0,125.0,12,12,439,24
1078,2026-02-11,316.0,126.0,12,12,442,24
1078,2026-02-12,327.0,130.0,12,12,457,24
1078,2026-02-13,289.0,115.0,12,12,404,24
1078,2026-02-14,286.0,114.0,12,12,400,24
1078,2026-02-15,313.0,124.0,12,12,437,24
1078,2026-02-16,309.0,123.0,12,12,432,24
1078,2026-02-17,314.0,125.0,12,12,439,24
1078,2026-02-18,316.0,126.0,12,12,442,24
1078,2026-02-19,327.0,130.0,12,12,457,24
1078,2026-02-20,289.0,115.0,12,12,404,24
1078,2026-02-21,286.0,114.0,12,12,400,24
1078,2026-02-22,313.0,124.0,12,12,437,24
1078,2026-02-23,309.0,123.0,12,12,432,24
1078,2026-02-24,314.0,125.0,12,12,439,24
1078,2026-02-25,317.0,126.0,12,12,443,24
1078,2026-02-26,327.0,130.0,12,12,457,24
1078,2026-02-27,289.0,115.0,12,12,404,24
1078,2026-02-28,287.0,114.0,12,12,401,24
1079,2026-02-01,657.0,190.0,36,12,847,48
1079,2026-02-02,679.0,196.0,36,12,875,48
1079,2026-02-03,664.0,192.0,36,12,856,48
1079,2026-02-04,674.0,195.0,36,12,869,48
1079,2026-02-05,753.0,217.0,36,12,970,48
1079,2026-02-06,649.0,188.0,36,12,837,48
1079,2026-02-07,700.0,202.0,36,12,902,48
1079,2026-02-08,646.0,187.0,36,12,833,48
1079,2026-02-09,665.0,192.0,36,12,857,48
1079,2026-02-10,655.0,189.0,36,12,844,48
1079,2026-02-11,665.0,192.0,36,12,857,48
1079,2026-02-12,748.0,216.0,36,12,964,48
1079,2026-02-13,642.0,185.0,36,12,827,48
1079,2026-02-14,693.0,200.0,36,12,893,48
1079,2026-02-15,639.0,185.0,36,12,824,48
1079,2026-02-16,658.0,190.0,36,12,848,48
1079,2026-02-17,648.0,187.0,36,12,835,48
1079,2026-02-18,657.0,190.0,36,12,847,48
1079,2026-02-19,741.0,214.0,36,12,955,48
1079,2026-02-20,635.0,183.0,36,12,818,48
1079,2026-02-21,686.0,198.0,36,12,884,48
1079,2026-02-22,632.0,183.0,24,12,815,36
1079,2026-02-23,651.0,188.0,36,12,839,48
1079,2026-02-24,641.0,185.0,36,12,826,48
1079,2026-02-25,650.0,188.0,36,12,838,48
1079,2026-02-26,734.0,212.0,36,12,946,48
1079,2026-02-27,628.0,181.0,24,12,809,36
1079,2026-02-28,679.0,196.0,36,12,875,48
1081,2026-02-01,732.0,257.0,36,12,989,48
1081,2026-02-02,738.0,259.0,36,12,997,48
1081,2026-02-03,732.0,257.0,36,12,989,48
1081,2026-02-04,737.0,259.0,36,12,996,48
1081,2026-02-05,769.0,270.0,36,12,1039,48
1081,2026-02-06,687.0,241.0,36,12,928,48
1081,2026-02-07,637.0,224.0,36,12,861,48
1081,2026-02-08,721.0,253.0,36,12,974,48
1081,2026-02-09,731.0,257.0,36,12,988,48
1081,2026-02-10,730.0,256.0,36,12,986,48
1081,2026-02-11,736.0,258.0,36,12,994,48
1081,2026-02-12,769.0,270.0,36,12,1039,48
1081,2026-02-13,682.0,239.0,36,12,921,48
1081,2026-02-14,636.0,223.0,36,12,859,48
1081,2026-02-15,721.0,253.0,36,12,974,48
1081,2026-02-16,731.0,257.0,36,12,988,48
1081,2026-02-17,730.0,256.0,36,12,986,48
1081,2026-02-18,736.0,258.0,36,12,994,48
1081,2026-02-19,770.0,270.0,36,12,1040,48
1081,2026-02-20,682.0,239.0,36,12,921,48
1081,2026-02-21,637.0,224.0,36,12,861,48
1081,2026-02-22,721.0,253.0,36,12,974,48
1081,2026-02-23,732.0,257.0,36,12,989,48
1081,2026-02-24,730.0,256.0,36,12,986,48
1081,2026-02-25,736.0,259.0,36,12,995,48
1081,2026-02-26,770.0,270.0,36,12,1040,48
1081,2026-02-27,682.0,239.0,36,12,921,48
1081,2026-02-28,637.0,224.0,36,12,861,48
1083,2026-02-01,519.0,144.0,12,12,663,24
1083,2026-02-02,527.0,147.0,12,12,674,24
1083,2026-02-03,522.0,145.0,12,12,667,24
1083,2026-02-04,517.0,144.0,12,12,661,24
1083,2026-02-05,527.0,147.0,12,12,674,24
1083,2026-02-06,455.0,127.0,12,12,582,24
1083,2026-02-07,451.0,126.0,12,12,577,24
1083,2026-02-08,508.0,141.0,12,12,649,24
1083,2026-02-09,516.0,143.0,12,12,659,24
1083,2026-02-10,520.0,145.0,12,12,665,24
1083,2026-02-11,525.0,146.0,12,12,671,24
1083,2026-02-12,525.0,146.0,12,12,671,24
1083,2026-02-13,450.0,125.0,12,12,575,24
1083,2026-02-14,452.0,126.0,12,12,578,24
1083,2026-02-15,509.0,142.0,12,12,651,24
1083,2026-02-16,521.0,145.0,12,12,666,24
1083,2026-02-17,525.0,146.0,12,12,671,24
1083,2026-02-18,522.0,145.0,12,12,667,24
1083,2026-02-19,524.0,146.0,12,12,670,24
1083,2026-02-20,458.0,128.0,12,12,586,24
1083,2026-02-21,454.0,126.0,12,12,580,24
1083,2026-02-22,510.0,142.0,12,12,652,24
1083,2026-02-23,516.0,144.0,12,12,660,24
1083,2026-02-24,524.0,146.0,12,12,670,24
1083,2026-02-25,529.0,147.0,12,12,676,24
1083,2026-02-26,518.0,144.0,12,12,662,24
1083,2026-02-27,455.0,126.0,12,12,581,24
1083,2026-02-28,452.0,126.0,12,12,578,24
1084,2026-02-01,661.0,180.0,36,12,841,48
1084,2026-02-02,671.0,183.0,36,12,854,48
1084,2026-02-03,674.0,184.0,36,12,858,48
1084,2026-02-04,680.0,185.0,36,12,865,48
1084,2026-02-05,706.0,192.0,36,12,898,48
1084,2026-02-06,652.0,178.0,36,12,830,48
1084,2026-02-07,598.0,163.0,24,12,761,36
1084,2026-02-08,659.0,180.0,36,12,839,48
1084,2026-02-09,668.0,182.0,36,12,850,48
1084,2026-02-10,674.0,184.0,36,12,858,48
1084,2026-02-11,681.0,186.0,36,12,867,48
1084,2026-02-12,707.0,193.0,36,12,900,48
1084,2026-02-13,654.0,178.0,36,12,832,48
1084,2026-02-14,600.0,164.0,24,12,764,36
1084,2026-02-15,660.0,180.0,36,12,840,48
1084,2026-02-16,670.0,183.0,36,12,853,48
1084,2026-02-17,676.0,184.0,36,12,860,48
1084,2026-02-18,682.0,186.0,36,12,868,48
1084,2026-02-19,709.0,193.0,36,12,902,48
1084,2026-02-20,655.0,179.0,36,12,834,48
1084,2026-02-21,601.0,164.0,24,12,765,36
1084,2026-02-22,662.0,180.0,36,12,842,48
1084,2026-02-23,671.0,183.0,36,12,854,48
1084,2026-02-24,677.0,185.0,36,12,862,48
1084,2026-02-25,684.0,186.0,36,12,870,48
1084,2026-02-26,710.0,194.0,36,12,904,48
1084,2026-02-27,657.0,179.0,36,12,836,48
1084,2026-02-28,603.0,164.0,24,12,767,36
1087,2026-02-01,313.0,108.0,12,12,421,24
1087,2026-02-02,315.0,109.0,12,12,424,24
1087,2026-02-03,319.0,110.0,12,12,429,24
1087,2026-02-04,325.0,112.0,12,12,437,24
1087,2026-02-05,339.0,117.0,12,12,456,24
1087,2026-02-06,316.0,109.0,12,12,425,24
1087,2026-02-07,293.0,101.0,12,12,394,24
1087,2026-02-08,314.0,108.0,12,12,422,24
1087,2026-02-09,314.0,108.0,12,12,422,24
1087,2026-02-10,317.0,110.0,12,12,427,24
1087,2026-02-11,322.0,111.0,12,12,433,24
1087,2026-02-12,340.0,118.0,12,12,458,24
1087,2026-02-13,315.0,109.0,12,12,424,24
1087,2026-02-14,296.0,102.0,12,12,398,24
1087,2026-02-15,314.0,109.0,12,12,423,24
1087,2026-02-16,314.0,109.0,12,12,423,24
1087,2026-02-17,317.0,110.0,12,12,427,24
1087,2026-02-18,322.0,111.0,12,12,433,24
1087,2026-02-19,341.0,118.0,12,12,459,24
1087,2026-02-20,316.0,109.0,12,12,425,24
1087,2026-02-21,296.0,102.0,12,12,398,24
1087,2026-02-22,315.0,109.0,12,12,424,24
1087,2026-02-23,315.0,109.0,12,12,424,24
1087,2026-02-24,318.0,110.0,12,12,428,24
1087,2026-02-25,323.0,112.0,12,12,435,24
1087,2026-02-26,341.0,118.0,12,12,459,24
1087,2026-02-27,316.0,109.0,12,12,425,24
1087,2026-02-28,297.0,103.0,12,12,400,24
1089,2026-02-01,494.0,112.0,24,12,606,36
1089,2026-02-02,517.0,117.0,24,12,634,36
1089,2026-02-03,519.0,117.0,24,12,636,36
1089,2026-02-04,528.0,119.0,24,12,647,36
1089,2026-02-05,533.0,120.0,24,12,653,36
1089,2026-02-06,543.0,123.0,24,12,666,36
1089,2026-02-07,522.0,118.0,24,12,640,36
1089,2026-02-08,497.0,112.0,24,12,609,36
1089,2026-02-09,521.0,118.0,24,12,639,36
1089,2026-02-10,529.0,119.0,24,12,648,36
1089,2026-02-11,547.0,124.0,24,12,671,36
1089,2026-02-12,569.0,128.0,24,12,697,36
1089,2026-02-13,575.0,130.0,24,12,705,36
1089,2026-02-14,543.0,123.0,24,12,666,36
1089,2026-02-15,497.0,112.0,24,12,609,36
1089,2026-02-16,536.0,121.0,24,12,657,36
1089,2026-02-17,544.0,123.0,24,12,667,36
1089,2026-02-18,535.0,121.0,24,12,656,36
1089,2026-02-19,551.0,124.0,24,12,675,36
1089,2026-02-20,588.0,133.0,24,12,721,36
1089,2026-02-21,547.0,123.0,24,12,670,36
1089,2026-02-22,498.0,113.0,24,12,611,36
1089,2026-02-23,537.0,121.0,24,12,658,36
1089,2026-02-24,534.0,121.0,24,12,655,36
