KSSS,w1,w2,w3,weights_mape_pct,ml_best_model,ml_best_mape_pct,current_mape_pct,chosen_source,chosen_model,chosen_w1,chosen_w2,chosen_w3,chosen_mape_pct
133400,0.34,0.06,0.6,10.32,SARIMAX,6.55,10.924,ml,SARIMAX,,,,6.55
134031,0.54,0.14,0.32,10.43,RandomForest,6.561,9.553,ml,RandomForest,,,,6.561
1888,0.0,0.04,0.96,12.71,HoltWinters,6.561,12.489,ml,HoltWinters,,,,6.561
2711,0.01,0.0,0.99,8.56,RandomForest,6.561,11.163,ml,RandomForest,,,,6.561
134132,0.45,0.25,0.3,14.35,RandomForest,6.563,12.431,ml,RandomForest,,,,6.563
2911,0.05,0.07,0.88,8.69,HoltWinters,6.564,9.743,ml,HoltWinters,,,,6.564
133663,0.26,0.13,0.61,11.54,SARIMAX,6.576,10.158,ml,SARIMAX,,,,6.576
8912,0.04,0.1,0.86,7.84,SARIMAX,6.577,9.579,ml,SARIMAX,,,,6.577
5073,0.22,0.06,0.72,9.93,SARIMAX,6.579,12.001,ml,SARIMAX,,,,6.579
133456,0.29,0.2,0.51,16.98,RandomForest,6.582,14.041,ml,RandomForest,,,,6.582
1920,0.0,0.2,0.8,10.43,SARIMAX,6.584,9.982,ml,SARIMAX,,,,6.584
2997,0.02,0.1,0.88,12.68,HoltWinters,6.587,11.413,ml,HoltWinters,,,,6.587
133443,0.41,0.24,0.35,10.46,RandomForest,6.59,8.965,ml,RandomForest,,,,6.59
4177,0.0,0.29,0.71,27.43,SARIMAX,6.602,26.326,ml,SARIMAX,,,,6.602
3435,0.0,0.56,0.44,15.55,HoltWinters,6.605,,ml,HoltWinters,,,,6.605
1855,0.19,0.3,0.51,25.92,HoltWinters,6.611,22.222,ml,HoltWinters,,,,6.611
133565,0.3,0.49,0.21,15.12,RandomForest,6.624,11.897,ml,RandomForest,,,,6.624
133544,0.09,0.06,0.85,8.37,RandomForest,6.626,10.03,ml,RandomForest,,,,6.626
128201,0.0,0.22,0.78,14.43,HoltWinters,6.629,14.635,ml,HoltWinters,,,,6.629
166002,0.0,0.85,0.15,14.52,SARIMAX,6.641,20.379,ml,SARIMAX,,,,6.641
3336,0.18,0.14,0.68,9.08,RandomForest,6.645,11.302,ml,RandomForest,,,,6.645
3312,0.54,0.05,0.41,12.86,RandomForest,6.647,12.743,ml,RandomForest,,,,6.647
39206,0.0,0.09,0.91,9.93,HoltWinters,6.647,12.159,ml,HoltWinters,,,,6.647
134128,0.04,0.0,0.96,120.84,SARIMAX,6.653,292.589,ml,SARIMAX,,,,6.653
133378,0.0,0.21,0.79,15.3,SARIMAX,6.657,13.724,ml,SARIMAX,,,,6.657
3145,0.0,0.71,0.29,126.03,SARIMAX,6.659,16.847,ml,SARIMAX,,,,6.659
5053,0.0,0.54,0.46,16.54,RandomForest,6.661,,ml,RandomForest,,,,6.661
3175,0.13,0.02,0.85,10.13,RandomForest,6.662,,ml,RandomForest,,,,6.662
155075,0.0,0.54,0.46,10.07,RandomForest,6.666,10.065,ml,RandomForest,,,,6.666
2226,0.1,0.15,0.75,8.22,SARIMAX,6.666,9.719,ml,SARIMAX,,,,6.666
134055,0.0,0.73,0.27,16.38,SARIMAX,6.671,28.166,ml,SARIMAX,,,,6.671
2999,0.07,0.55,0.38,20.13,RandomForest,6.673,22.432,ml,RandomForest,,,,6.673
133515,0.0,0.16,0.84,8.22,SARIMAX,6.675,9.854,ml,SARIMAX,,,,6.675
155052,0.15,0.02,0.83,13.97,SARIMAX,6.685,16.369,ml,SARIMAX,,,,6.685
3342,0.0,0.33,0.67,9.85,HoltWinters,6.688,10.703,ml,HoltWinters,,,,6.688
2896,0.0,0.18,0.82,9.12,RandomForest,6.689,9.787,ml,RandomForest,,,,6.689
133509,0.0,0.28,0.72,30.35,RandomForest,6.699,21.268,ml,RandomForest,,,,6.699
5102,0.07,0.15,0.78,9.72,HoltWinters,6.702,17.611,ml,HoltWinters,,,,6.702
3274,0.0,0.45,0.55,13.82,HoltWinters,6.708,,ml,HoltWinters,,,,6.708
3176,0.0,0.15,0.85,10.76,RandomForest,6.711,10.303,ml,RandomForest,,,,6.711
155007,0.72,0.02,0.26,11.52,RandomForest,6.714,10.282,ml,RandomForest,,,,6.714
156401,0.0,0.16,0.84,13.08,RandomForest,6.727,11.508,ml,RandomForest,,,,6.727
9755,0.37,0.22,0.41,8.95,HoltWinters,6.727,9.122,ml,HoltWinters,,,,6.727
133252,0.0,0.07,0.93,9.77,RandomForest,6.729,10.735,ml,RandomForest,,,,6.729
1913,0.0,0.09,0.91,25.61,RandomForest,6.744,,ml,RandomForest,,,,6.744
133277,0.18,0.01,0.81,10.33,SARIMAX,6.747,11.365,ml,SARIMAX,,,,6.747
3213,0.12,0.09,0.79,10.05,RandomForest,6.752,12.562,ml,RandomForest,,,,6.752
3328,0.13,0.0,0.87,8.94,SARIMAX,6.752,10.715,ml,SARIMAX,,,,6.752
163205,0.0,0.19,0.81,22.83,RandomForest,6.755,,ml,RandomForest,,,,6.755
133673,0.14,0.24,0.62,9.03,RandomForest,6.756,8.066,ml,RandomForest,,,,6.756
133564,0.09,0.04,0.87,8.7,RandomForest,6.759,9.819,ml,RandomForest,,,,6.759
155023,0.52,0.04,0.44,13.02,RandomForest,6.76,9.819,ml,RandomForest,,,,6.76
133227,0.28,0.09,0.63,11.98,HoltWinters,6.762,11.222,ml,HoltWinters,,,,6.762
6405,0.11,0.13,0.76,7.65,SARIMAX,6.763,9.352,ml,SARIMAX,,,,6.763
6986,0.52,0.03,0.45,7.25,RandomForest,6.766,8.575,ml,RandomForest,,,,6.766
2685,0.0,0.43,0.57,15.28,SARIMAX,6.784,11.629,ml,SARIMAX,,,,6.784
1072,0.17,0.0,0.83,24.36,HoltWinters,6.786,46.917,ml,HoltWinters,,,,6.786
133605,0.34,0.09,0.57,9.54,RandomForest,6.789,9.685,ml,RandomForest,,,,6.789
8934,0.0,0.34,0.66,11.03,RandomForest,6.789,9.973,ml,RandomForest,,,,6.789
155060,0.2,0.04,0.76,9.8,HoltWinters,6.79,11.843,ml,HoltWinters,,,,6.79
9316,0.0,0.05,0.95,11.86,RandomForest,6.79,13.857,ml,RandomForest,,,,6.79
3462,0.13,0.22,0.65,9.5,SARIMAX,6.791,15.465,ml,SARIMAX,,,,6.791
133267,0.26,0.09,0.65,10.45,HoltWinters,6.794,,ml,HoltWinters,,,,6.794
163803,0.27,0.32,0.41,22.29,RandomForest,6.795,,ml,RandomForest,,,,6.795
2879,1.0,0.0,0.0,86.94,RandomForest,6.806,9.533,ml,RandomForest,,,,6.806
1102,0.04,0.01,0.95,9.71,RandomForest,6.816,12.133,ml,RandomForest,,,,6.816
133601,0.63,0.15,0.22,12.32,RandomForest,6.816,9.171,ml,RandomForest,,,,6.816
134029,0.38,0.18,0.44,12.72,RandomForest,6.816,14.713,ml,RandomForest,,,,6.816
3126,0.01,0.15,0.84,11.76,RandomForest,6.816,10.5,ml,RandomForest,,,,6.816
125652,0.5,0.39,0.11,12.0,RandomForest,6.82,,ml,RandomForest,,,,6.82
2891,0.0,0.65,0.35,15.33,SARIMAX,6.823,12.85,ml,SARIMAX,,,,6.823
6448,0.0,0.4,0.6,17.84,HoltWinters,6.824,16.786,ml,HoltWinters,,,,6.824
3967,0.04,0.09,0.87,8.75,HoltWinters,6.829,11.134,ml,HoltWinters,,,,6.829
3361,0.0,0.63,0.37,11.85,HoltWinters,6.834,13.797,ml,HoltWinters,,,,6.834
133450,0.39,0.03,0.58,8.94,SARIMAX,6.842,11.936,ml,SARIMAX,,,,6.842
133708,0.0,0.25,0.75,16.55,RandomForest,6.842,21.482,ml,RandomForest,,,,6.842
1947,0.29,0.2,0.51,7.42,RandomForest,6.849,7.675,ml,RandomForest,,,,6.849
3543,0.0,0.41,0.59,13.42,RandomForest,6.849,22.155,ml,RandomForest,,,,6.849
104001,0.02,0.0,0.98,8.81,SARIMAX,6.854,11.186,ml,SARIMAX,,,,6.854
63601,0.0,0.0,1.0,13.41,SARIMAX,6.866,,ml,SARIMAX,,,,6.866
6438,0.0,0.78,0.22,21.79,HoltWinters,6.866,21.445,ml,HoltWinters,,,,6.866
3715,0.0,0.1,0.9,11.72,HoltWinters,6.87,13.809,ml,HoltWinters,,,,6.87
1114,0.04,0.1,0.86,7.88,SARIMAX,6.873,,ml,SARIMAX,,,,6.873
133530,0.6,0.0,0.4,8.63,RandomForest,6.873,8.141,ml,RandomForest,,,,6.873
3767,0.0,0.36,0.64,16.76,RandomForest,6.873,18.23,ml,RandomForest,,,,6.873
133266,0.0,0.07,0.93,9.7,RandomForest,6.878,10.089,ml,RandomForest,,,,6.878
9320,0.1,0.11,0.79,7.81,HoltWinters,6.883,9.405,ml,HoltWinters,,,,6.883
5008,0.25,0.53,0.22,13.48,RandomForest,6.884,18.541,ml,RandomForest,,,,6.884
2828,0.0,0.61,0.39,18.11,HoltWinters,6.896,10.797,ml,HoltWinters,,,,6.896
141801,0.03,0.08,0.89,8.82,RandomForest,6.903,11.668,ml,RandomForest,,,,6.903
133229,0.37,0.05,0.58,11.94,SARIMAX,6.904,12.522,ml,SARIMAX,,,,6.904
3174,0.09,0.49,0.42,12.82,RandomForest,6.912,28.371,ml,RandomForest,,,,6.912
3957,0.0,0.63,0.37,13.7,SARIMAX,6.912,25.08,ml,SARIMAX,,,,6.912
9310,0.52,0.12,0.36,10.79,HoltWinters,6.914,33.534,ml,HoltWinters,,,,6.914
134027,0.57,0.08,0.35,13.03,RandomForest,6.916,,ml,RandomForest,,,,6.916
133643,0.04,0.3,0.66,12.16,SARIMAX,6.919,,ml,SARIMAX,,,,6.919
133245,0.0,0.47,0.53,18.66,RandomForest,6.921,18.197,ml,RandomForest,,,,6.921
9745,0.12,0.04,0.84,9.02,HoltWinters,6.93,12.073,ml,HoltWinters,,,,6.93
3802,0.33,0.08,0.59,10.0,HoltWinters,6.938,10.574,ml,HoltWinters,,,,6.938
3817,0.4,0.14,0.46,8.51,HoltWinters,6.939,8.826,ml,HoltWinters,,,,6.939
1059,0.07,0.05,0.88,10.12,SARIMAX,6.95,11.411,ml,SARIMAX,,,,6.95
160074,0.0,0.07,0.93,13.06,HoltWinters,6.962,16.886,ml,HoltWinters,,,,6.962
133672,0.0,0.13,0.87,12.09,SARIMAX,6.965,9.489,ml,SARIMAX,,,,6.965
8727,0.31,0.48,0.21,11.67,RandomForest,6.971,11.484,ml,RandomForest,,,,6.971
155015,0.74,0.12,0.14,12.74,RandomForest,6.998,10.443,ml,RandomForest,,,,6.998
133667,0.02,0.04,0.94,11.68,HoltWinters,7.009,12.458,ml,HoltWinters,,,,7.009
62801,0.06,0.41,0.53,11.47,SARIMAX,7.016,12.625,ml,SARIMAX,,,,7.016
133498,0.26,0.26,0.48,10.68,SARIMAX,7.017,11.883,ml,SARIMAX,,,,7.017
135043,0.33,0.27,0.4,12.42,HoltWinters,7.018,10.346,ml,HoltWinters,,,,7.018
155083,0.04,0.19,0.77,11.14,HoltWinters,7.026,10.04,ml,HoltWinters,,,,7.026
1901,0.0,0.41,0.59,14.49,RandomForest,7.028,,ml,RandomForest,,,,7.028
133272,0.09,0.23,0.68,10.06,SARIMAX,7.03,10.139,ml,SARIMAX,,,,7.03
92401,0.0,0.14,0.86,245.02,RandomForest,7.031,17.201,ml,RandomForest,,,,7.031
1823,0.05,0.09,0.86,11.62,SARIMAX,7.036,12.014,ml,SARIMAX,,,,7.036
3808,0.3,0.54,0.16,11.23,SARIMAX,7.036,12.691,ml,SARIMAX,,,,7.036
134163,0.06,0.22,0.72,10.18,HoltWinters,7.039,11.969,ml,HoltWinters,,,,7.039
42801,0.37,0.25,0.38,20.43,SARIMAX,7.039,,ml,SARIMAX,,,,7.039
134005,0.55,0.09,0.36,9.74,HoltWinters,7.041,9.889,ml,HoltWinters,,,,7.041
133239,0.0,0.1,0.9,67.45,RandomForest,7.043,19.269,ml,RandomForest,,,,7.043
133243,,,,,SARIMAX,7.049,,ml,SARIMAX,,,,7.049
1066,0.06,0.0,0.94,8.99,RandomForest,7.058,9.215,ml,RandomForest,,,,7.058
2646,0.33,0.0,0.67,19.33,SARIMAX,7.062,8.475,ml,SARIMAX,,,,7.062
63801,0.96,0.04,0.0,11.61,RandomForest,7.068,8.54,ml,RandomForest,,,,7.068
134120,0.14,0.14,0.72,9.49,RandomForest,7.071,10.714,ml,RandomForest,,,,7.071
2609,0.64,0.02,0.34,9.39,RandomForest,7.072,8.769,ml,RandomForest,,,,7.072
2908,0.28,0.22,0.5,14.12,RandomForest,7.074,11.818,ml,RandomForest,,,,7.074
133474,0.0,0.14,0.86,13.86,RandomForest,7.082,12.994,ml,RandomForest,,,,7.082
3165,0.01,0.49,0.5,12.04,RandomForest,7.083,11.402,ml,RandomForest,,,,7.083
6424,0.0,1.0,0.0,33.12,HoltWinters,7.084,22.786,ml,HoltWinters,,,,7.084
2192,0.21,0.15,0.64,8.68,HoltWinters,7.093,9.31,ml,HoltWinters,,,,7.093
3737,0.27,0.0,0.73,10.25,RandomForest,7.099,,ml,RandomForest,,,,7.099
62404,0.01,0.11,0.88,12.7,RandomForest,7.102,13.232,ml,RandomForest,,,,7.102
134047,0.19,0.15,0.66,14.78,SARIMAX,7.103,16.8,ml,SARIMAX,,,,7.103
3004,0.57,0.32,0.11,15.13,RandomForest,7.125,16.475,ml,RandomForest,,,,7.125
5051,0.06,0.51,0.43,13.97,SARIMAX,7.13,,ml,SARIMAX,,,,7.13
133212,0.41,0.42,0.17,24.53,HoltWinters,7.137,23.0,ml,HoltWinters,,,,7.137
99602,0.01,0.09,0.9,11.63,RandomForest,7.142,13.138,ml,RandomForest,,,,7.142
2307,0.0,0.0,1.0,65.37,SARIMAX,7.146,152.897,ml,SARIMAX,,,,7.146
3340,0.0,0.09,0.91,11.53,HoltWinters,7.153,,ml,HoltWinters,,,,7.153
8079,0.0,0.45,0.55,9.28,RandomForest,7.154,10.492,ml,RandomForest,,,,7.154
133691,0.0,0.27,0.73,10.45,SARIMAX,7.158,,ml,SARIMAX,,,,7.158
133235,0.0,0.04,0.96,16.12,RandomForest,7.16,16.71,ml,RandomForest,,,,7.16
133632,0.0,0.25,0.75,9.25,SARIMAX,7.161,11.914,ml,SARIMAX,,,,7.161
163409,0.41,0.3,0.29,14.29,RandomForest,7.164,29.329,ml,RandomForest,,,,7.164
133486,0.33,0.31,0.36,14.14,SARIMAX,7.171,16.135,ml,SARIMAX,,,,7.171
134162,0.13,0.11,0.76,9.48,SARIMAX,7.171,10.989,ml,SARIMAX,,,,7.171
135029,0.42,0.47,0.11,15.92,SARIMAX,7.172,13.844,ml,SARIMAX,,,,7.172
134004,0.09,0.15,0.76,8.02,RandomForest,7.175,10.719,ml,RandomForest,,,,7.175
2877,0.44,0.22,0.34,8.88,HoltWinters,7.175,8.439,ml,HoltWinters,,,,7.175
133599,0.0,0.44,0.56,13.12,HoltWinters,7.176,10.171,ml,HoltWinters,,,,7.176
3443,0.14,0.2,0.66,11.28,RandomForest,7.178,14.695,ml,RandomForest,,,,7.178
1767,1.0,0.0,0.0,95.89,RandomForest,7.179,165.56,ml,RandomForest,,,,7.179
2548,0.19,0.62,0.19,11.48,SARIMAX,7.182,10.214,ml,SARIMAX,,,,7.182
1098,0.0,0.11,0.89,12.41,SARIMAX,7.184,,ml,SARIMAX,,,,7.184
3221,0.16,0.07,0.77,9.76,RandomForest,7.184,11.338,ml,RandomForest,,,,7.184
133573,0.31,0.11,0.58,12.37,HoltWinters,7.19,11.415,ml,HoltWinters,,,,7.19
2174,0.08,0.23,0.69,10.39,HoltWinters,7.195,,ml,HoltWinters,,,,7.195
3540,0.75,0.13,0.12,11.04,RandomForest,7.197,12.923,ml,RandomForest,,,,7.197
3215,0.0,0.26,0.74,15.33,RandomForest,7.199,14.304,ml,RandomForest,,,,7.199
2709,0.25,0.13,0.62,10.88,SARIMAX,7.202,10.011,ml,SARIMAX,,,,7.202
1896,0.26,0.0,0.74,9.97,HoltWinters,7.207,,ml,HoltWinters,,,,7.207
1774,0.0,0.34,0.66,11.12,RandomForest,7.208,,ml,RandomForest,,,,7.208
155003,0.03,0.02,0.95,8.64,HoltWinters,7.21,9.611,ml,HoltWinters,,,,7.21
155103,0.0,0.41,0.59,14.35,RandomForest,7.21,21.924,ml,RandomForest,,,,7.21
133358,0.0,0.56,0.44,11.34,SARIMAX,7.211,13.725,ml,SARIMAX,,,,7.211
133545,0.07,0.12,0.81,9.77,RandomForest,7.212,11.949,ml,RandomForest,,,,7.212
9424,0.0,0.24,0.76,9.3,SARIMAX,7.218,10.226,ml,SARIMAX,,,,7.218
3765,0.0,0.0,1.0,24.92,RandomForest,7.222,16.159,ml,RandomForest,,,,7.222
9812,0.21,0.2,0.59,12.07,HoltWinters,7.227,11.996,ml,HoltWinters,,,,7.227
125607,0.0,0.13,0.87,7.37,RandomForest,7.232,9.054,ml,RandomForest,,,,7.232
5043,0.09,0.09,0.82,9.34,SARIMAX,7.239,9.387,ml,SARIMAX,,,,7.239
133809,0.58,0.42,0.0,18.24,RandomForest,7.24,12.196,ml,RandomForest,,,,7.24
135076,0.28,0.37,0.35,12.72,HoltWinters,7.242,9.37,ml,HoltWinters,,,,7.242
3725,0.02,0.09,0.89,10.51,SARIMAX,7.243,11.282,ml,SARIMAX,,,,7.243
2713,0.0,0.24,0.76,9.7,SARIMAX,7.252,9.298,ml,SARIMAX,,,,7.252
92202,0.24,0.16,0.6,9.38,HoltWinters,7.252,9.173,ml,HoltWinters,,,,7.252
133675,0.02,0.09,0.89,15.05,SARIMAX,7.258,13.203,ml,SARIMAX,,,,7.258
2616,0.52,0.28,0.2,14.14,SARIMAX,7.27,13.677,ml,SARIMAX,,,,7.27
125618,0.5,0.5,0.0,15.31,RandomForest,7.272,12.231,ml,RandomForest,,,,7.272
3059,0.12,0.39,0.49,26.18,RandomForest,7.274,19.085,ml,RandomForest,,,,7.274
133323,0.0,0.85,0.15,36.87,HoltWinters,7.28,,ml,HoltWinters,,,,7.28
3396,0.62,0.0,0.38,15.51,RandomForest,7.282,25.86,ml,RandomForest,,,,7.282
1768,0.15,0.03,0.82,8.61,HoltWinters,7.284,,ml,HoltWinters,,,,7.284
3813,0.34,0.12,0.54,12.21,HoltWinters,7.286,,ml,HoltWinters,,,,7.286
133717,0.5,0.12,0.38,11.62,HoltWinters,7.287,,ml,HoltWinters,,,,7.287
64401,0.0,0.64,0.36,17.29,SARIMAX,7.288,12.833,ml,SARIMAX,,,,7.288
39208,0.24,0.15,0.61,9.65,RandomForest,7.298,11.102,ml,RandomForest,,,,7.298
5026,0.03,0.09,0.88,10.67,RandomForest,7.306,12.081,ml,RandomForest,,,,7.306
163623,0.24,0.29,0.47,12.23,RandomForest,7.312,12.97,ml,RandomForest,,,,7.312
3822,0.5,0.26,0.24,13.23,HoltWinters,7.32,14.0,ml,HoltWinters,,,,7.32
133492,0.0,0.77,0.23,19.06,RandomForest,7.322,20.907,ml,RandomForest,,,,7.322
133595,0.0,0.0,1.0,320.61,SARIMAX,7.326,,ml,SARIMAX,,,,7.326
3394,0.47,0.0,0.53,12.39,RandomForest,7.331,13.129,ml,RandomForest,,,,7.331
5069,0.0,0.25,0.75,25.15,RandomForest,7.331,36.437,ml,RandomForest,,,,7.331
7426,0.25,0.14,0.61,11.32,RandomForest,7.332,12.593,ml,RandomForest,,,,7.332
8662,0.17,0.07,0.76,10.27,SARIMAX,7.333,10.592,ml,SARIMAX,,,,7.333
5068,0.0,0.29,0.71,17.04,SARIMAX,7.335,16.757,ml,SARIMAX,,,,7.335
133710,0.29,0.07,0.64,9.62,RandomForest,7.336,10.842,ml,RandomForest,,,,7.336
3445,0.27,0.16,0.57,9.89,RandomForest,7.343,10.335,ml,RandomForest,,,,7.343
3805,0.0,0.04,0.96,8.41,HoltWinters,7.349,,ml,HoltWinters,,,,7.349
9319,0.11,0.16,0.73,11.0,SARIMAX,7.349,12.258,ml,SARIMAX,,,,7.349
135023,0.29,0.33,0.38,16.54,SARIMAX,7.353,12.545,ml,SARIMAX,,,,7.353
160032,0.0,0.69,0.31,14.82,RandomForest,7.364,,ml,RandomForest,,,,7.364
3346,0.07,0.01,0.92,7.51,HoltWinters,7.366,9.29,ml,HoltWinters,,,,7.366
2749,0.42,0.33,0.25,12.63,SARIMAX,7.37,10.588,ml,SARIMAX,,,,7.37
61001,0.0,0.16,0.84,12.85,RandomForest,7.381,13.849,ml,RandomForest,,,,7.381
136812,0.0,0.2,0.8,9.52,RandomForest,7.389,9.295,ml,RandomForest,,,,7.389
3330,0.0,0.52,0.48,10.53,RandomForest,7.391,9.114,ml,RandomForest,,,,7.391
64402,0.0,0.21,0.79,26.39,RandomForest,7.402,56.436,ml,RandomForest,,,,7.402
3377,0.25,0.33,0.42,10.05,RandomForest,7.404,8.843,ml,RandomForest,,,,7.404
8796,0.26,0.24,0.5,12.65,HoltWinters,7.405,14.826,ml,HoltWinters,,,,7.405
3818,0.09,0.17,0.74,12.36,HoltWinters,7.411,16.038,ml,HoltWinters,,,,7.411
6417,0.15,0.0,0.85,9.05,HoltWinters,7.414,10.822,ml,HoltWinters,,,,7.414
5097,0.0,0.5,0.5,13.0,HoltWinters,7.428,10.988,ml,HoltWinters,,,,7.428
3397,0.0,0.59,0.41,15.03,SARIMAX,7.429,14.588,ml,SARIMAX,,,,7.429
133386,0.07,0.08,0.85,7.69,RandomForest,7.43,10.37,ml,RandomForest,,,,7.43
133630,0.25,0.08,0.67,10.69,HoltWinters,7.43,8.848,ml,HoltWinters,,,,7.43
94403,0.06,0.06,0.88,14.08,SARIMAX,7.43,22.016,ml,SARIMAX,,,,7.43
125604,0.29,0.33,0.38,10.24,SARIMAX,7.436,12.994,ml,SARIMAX,,,,7.436
2894,0.01,0.07,0.92,9.96,RandomForest,7.436,12.028,ml,RandomForest,,,,7.436
133519,0.36,0.06,0.58,12.41,SARIMAX,7.438,11.332,ml,SARIMAX,,,,7.438
134010,0.0,0.44,0.56,12.98,SARIMAX,7.459,8.368,ml,SARIMAX,,,,7.459
155021,0.35,0.34,0.31,11.28,HoltWinters,7.462,9.034,ml,HoltWinters,,,,7.462
2910,0.0,0.23,0.77,12.78,RandomForest,7.463,12.611,ml,RandomForest,,,,7.463
1808,0.77,0.0,0.23,15.72,RandomForest,7.47,,ml,RandomForest,,,,7.47
2747,0.0,0.3,0.7,56.23,RandomForest,7.478,,ml,RandomForest,,,,7.478
134022,0.14,0.58,0.28,12.84,RandomForest,7.479,15.216,ml,RandomForest,,,,7.479
92404,0.0,0.22,0.78,50.88,SARIMAX,7.479,22.921,ml,SARIMAX,,,,7.479
2608,0.4,0.07,0.53,10.53,HoltWinters,7.488,11.583,ml,HoltWinters,,,,7.488
5104,0.48,0.04,0.48,15.01,RandomForest,7.488,17.826,ml,RandomForest,,,,7.488
133240,0.08,0.24,0.68,14.92,HoltWinters,7.49,15.238,ml,HoltWinters,,,,7.49
3352,0.38,0.08,0.54,8.73,RandomForest,7.495,10.214,ml,RandomForest,,,,7.495
155100,0.25,0.35,0.4,11.12,SARIMAX,7.504,13.131,ml,SARIMAX,,,,7.504
3393,0.0,0.52,0.48,13.07,RandomForest,7.512,15.078,ml,RandomForest,,,,7.512
1859,0.34,0.3,0.36,25.82,SARIMAX,7.515,13.49,ml,SARIMAX,,,,7.515
134053,0.24,0.2,0.56,12.76,HoltWinters,7.519,12.798,ml,HoltWinters,,,,7.519
136880,0.31,0.17,0.52,14.18,RandomForest,7.525,12.41,ml,RandomForest,,,,7.525
125617,0.56,0.19,0.25,10.42,HoltWinters,7.527,10.797,ml,HoltWinters,,,,7.527
133657,0.0,0.21,0.79,10.42,HoltWinters,7.527,9.727,ml,HoltWinters,,,,7.527
136804,0.0,0.88,0.12,20.77,SARIMAX,7.53,,ml,SARIMAX,,,,7.53
3836,0.0,0.24,0.76,9.39,RandomForest,7.536,10.569,ml,RandomForest,,,,7.536
134127,0.86,0.11,0.03,9.62,RandomForest,7.538,9.096,ml,RandomForest,,,,7.538
9340,0.06,0.15,0.79,9.53,SARIMAX,7.54,7.983,ml,SARIMAX,,,,7.54
3138,0.23,0.31,0.46,8.65,RandomForest,7.543,10.505,ml,RandomForest,,,,7.543
155002,0.38,0.02,0.6,14.21,RandomForest,7.548,12.7,ml,RandomForest,,,,7.548
155105,0.44,0.18,0.38,8.24,RandomForest,7.552,8.136,ml,RandomForest,,,,7.552
1097,0.04,0.0,0.96,9.13,SARIMAX,7.553,12.241,ml,SARIMAX,,,,7.553
134009,0.6,0.14,0.26,10.7,RandomForest,7.554,10.994,ml,RandomForest,,,,7.554
47401,0.25,0.06,0.69,11.89,RandomForest,7.555,13.678,ml,RandomForest,,,,7.555
133356,0.03,0.03,0.94,7.93,HoltWinters,7.557,,ml,HoltWinters,,,,7.557
3146,0.48,0.32,0.2,13.8,HoltWinters,7.564,11.056,ml,HoltWinters,,,,7.564
9338,0.07,0.61,0.32,37.35,SARIMAX,7.569,12.002,ml,SARIMAX,,,,7.569
1895,0.0,0.13,0.87,11.95,RandomForest,7.57,10.563,ml,RandomForest,,,,7.57
5005,0.13,0.36,0.51,10.38,SARIMAX,7.571,10.8,ml,SARIMAX,,,,7.571
155014,0.94,0.06,0.0,11.69,RandomForest,7.581,10.98,ml,RandomForest,,,,7.581
2271,0.41,0.36,0.23,22.39,RandomForest,7.581,20.909,ml,RandomForest,,,,7.581
134034,0.06,0.04,0.9,11.2,HoltWinters,7.585,14.451,ml,HoltWinters,,,,7.585
5090,0.08,0.02,0.9,12.85,SARIMAX,7.589,,ml,SARIMAX,,,,7.589
3318,0.06,0.06,0.88,9.87,HoltWinters,7.592,10.749,ml,HoltWinters,,,,7.592
7324,0.09,0.17,0.74,10.87,SARIMAX,7.605,10.129,ml,SARIMAX,,,,7.605
133301,0.03,0.21,0.76,21.28,RandomForest,7.611,24.594,ml,RandomForest,,,,7.611
1864,0.6,0.31,0.09,17.21,RandomForest,7.611,12.18,ml,RandomForest,,,,7.611
171010,0.17,0.34,0.49,36.81,SARIMAX,7.613,,ml,SARIMAX,,,,7.613
1121,0.0,0.03,0.97,16.48,HoltWinters,7.614,13.307,ml,HoltWinters,,,,7.614
133723,0.0,0.17,0.83,8.7,RandomForest,7.614,10.564,ml,RandomForest,,,,7.614
133407,0.09,0.16,0.75,7.66,RandomForest,7.616,10.414,ml,RandomForest,,,,7.616
133465,0.0,0.41,0.59,12.61,RandomForest,7.618,10.744,ml,RandomForest,,,,7.618
133747,0.04,0.08,0.88,9.32,HoltWinters,7.621,,ml,HoltWinters,,,,7.621
3763,0.0,0.37,0.63,17.6,RandomForest,7.627,19.79,ml,RandomForest,,,,7.627
133701,0.0,0.33,0.67,17.99,HoltWinters,7.631,,ml,HoltWinters,,,,7.631
8903,0.5,0.2,0.3,11.62,RandomForest,7.642,12.207,ml,RandomForest,,,,7.642
3332,0.02,0.24,0.74,10.84,RandomForest,7.643,11.492,ml,RandomForest,,,,7.643
155084,0.05,0.11,0.84,9.05,HoltWinters,7.65,10.078,ml,HoltWinters,,,,7.65
4178,0.0,0.36,0.64,16.73,SARIMAX,7.658,16.438,ml,SARIMAX,,,,7.658
2235,0.0,0.32,0.68,9.19,HoltWinters,7.66,11.058,ml,HoltWinters,,,,7.66
3459,0.0,0.59,0.41,15.89,RandomForest,7.661,,ml,RandomForest,,,,7.661
133405,0.1,0.02,0.88,8.23,SARIMAX,7.665,9.824,ml,SARIMAX,,,,7.665
133551,0.11,0.09,0.8,11.4,RandomForest,7.666,,ml,RandomForest,,,,7.666
5094,0.03,0.02,0.95,9.85,RandomForest,7.666,12.62,ml,RandomForest,,,,7.666
135017,0.24,0.24,0.52,15.28,RandomForest,7.691,15.052,ml,RandomForest,,,,7.691
